Year,Size,Gender,Education,Age,Service_Length,Monthly_Wage,Annual_Bonus,Employees,Total_Annual_Income
2013,Small (10-99),Male,9.0,42.0,12.0,273200,283500,6850,3561900
2013,Small (10-99),Male,9.0,42.0,17.0,311700,408000,7150,4148400
2013,Small (10-99),Male,9.0,42.0,22.0,289300,445200,4090,3916800
2013,Small (10-99),Male,9.0,42.0,27.0,258400,466900,3590,3567700
2013,Small (10-99),Male,9.0,47.0,0.0,248100,7100,2240,2984300
2013,Small (10-99),Male,9.0,47.0,1.5,240800,204900,3570,3094500
2013,Small (10-99),Male,9.0,47.0,3.5,216700,146000,3070,2746400
2013,Small (10-99),Male,9.0,47.0,7.0,250200,212100,5810,3214500
2013,Small (10-99),Male,9.0,47.0,12.0,286000,432300,4230,3864300
2013,Small (10-99),Male,9.0,47.0,17.0,273100,313200,4800,3590400
2013,Small (10-99),Male,9.0,47.0,22.0,314700,639200,3860,4415600
2013,Small (10-99),Male,9.0,47.0,27.0,326600,455300,3560,4374500
2013,Small (10-99),Male,9.0,47.0,30.0,300700,387900,3130,3996300
2013,Small (10-99),Male,9.0,52.0,0.0,268700,15500,2050,3239900
2013,Small (10-99),Male,9.0,52.0,1.5,232800,129500,3970,2923100
2013,Small (10-99),Male,9.0,52.0,3.5,234300,271200,2400,3082800
2013,Small (10-99),Male,9.0,52.0,7.0,282600,229800,4790,3621000
2013,Small (10-99),Male,9.0,52.0,12.0,297900,251000,2690,3825800
2013,Small (10-99),Male,9.0,52.0,17.0,259800,282200,2760,3399800
2013,Small (10-99),Male,9.0,52.0,22.0,304100,412400,3630,4061600
2013,Small (10-99),Male,9.0,52.0,27.0,318500,395200,3430,4217200
2013,Small (10-99),Male,9.0,52.0,30.0,308800,451000,6070,4156600
2013,Small (10-99),Male,9.0,57.0,0.0,182700,4500,1690,2196900
2013,Small (10-99),Male,9.0,57.0,1.5,225100,110700,4220,2811900
2013,Small (10-99),Male,9.0,57.0,3.5,216400,114300,3800,2711100
2013,Small (10-99),Male,9.0,57.0,7.0,230300,192200,8910,2955800
2013,Small (10-99),Male,9.0,57.0,12.0,234600,232700,5160,3047900
2013,Small (10-99),Male,9.0,57.0,17.0,276100,346600,4670,3659800
2013,Small (10-99),Male,9.0,57.0,22.0,270100,426100,6190,3667300
2013,Small (10-99),Male,9.0,57.0,27.0,285600,429500,4260,3856700
2013,Small (10-99),Male,9.0,57.0,30.0,327400,540700,11710,4469500
2013,Small (10-99),Male,9.0,62.0,0.0,217200,19000,4370,2625400
2013,Small (10-99),Male,9.0,62.0,1.5,199300,99400,5220,2491000
2013,Small (10-99),Male,9.0,62.0,3.5,207200,109400,6050,2595800
2013,Small (10-99),Male,9.0,62.0,7.0,209700,156800,13640,2673200
2013,Small (10-99),Male,9.0,62.0,12.0,235600,226200,8470,3053400
2013,Small (10-99),Male,9.0,62.0,17.0,230600,228800,5500,2996000
2013,Small (10-99),Male,9.0,62.0,22.0,227700,245600,5390,2978000
2013,Small (10-99),Male,9.0,62.0,27.0,259700,337800,4650,3454200
2013,Small (10-99),Male,9.0,62.0,30.0,272300,251000,21650,3518600
2013,Small (10-99),Male,9.0,67.0,0.0,179900,25700,1640,2184500
2013,Small (10-99),Male,9.0,67.0,1.5,201600,72500,2930,2491700
2013,Small (10-99),Male,9.0,67.0,3.5,185200,79700,2870,2302100
2013,Small (10-99),Male,9.0,67.0,7.0,187200,63000,7120,2309400
2013,Small (10-99),Male,9.0,67.0,12.0,204400,183100,6070,2635900
2013,Small (10-99),Male,9.0,67.0,17.0,256700,220500,2000,3300900
2013,Small (10-99),Male,9.0,67.0,22.0,255700,228700,1340,3297100
2013,Small (10-99),Male,9.0,67.0,27.0,232000,138200,2830,2922200
2013,Small (10-99),Male,9.0,67.0,30.0,248600,226800,8300,3210000
2013,Small (10-99),Male,9.0,70.0,0.0,190900,1800,480,2292600
2013,Small (10-99),Male,9.0,70.0,1.5,170400,18600,1280,2063400
2013,Small (10-99),Male,9.0,70.0,3.5,198800,51200,1360,2436800
2013,Small (10-99),Male,9.0,70.0,7.0,180100,132100,3290,2293300
2013,Small (10-99),Male,9.0,70.0,12.0,182200,130800,3420,2317200
2013,Small (10-99),Male,9.0,70.0,17.0,209800,140100,910,2657700
2013,Small (10-99),Male,9.0,70.0,22.0,207300,127500,1230,2615100
2013,Small (10-99),Male,9.0,70.0,27.0,230700,202400,1330,2970800
2013,Small (10-99),Male,9.0,70.0,30.0,204500,131100,4620,2585100
2013,Small (10-99),Male,12.0,19.0,0.0,163300,4800,23830,1964400
2013,Small (10-99),Male,12.0,19.0,1.5,175300,160900,13510,2264500
2013,Small (10-99),Male,12.0,19.0,3.5,141300,304500,50,2000100
2013,Small (10-99),Male,12.0,22.0,0.0,180400,9700,26720,2174500
2013,Small (10-99),Male,12.0,22.0,1.5,190200,204800,59160,2487200
2013,Small (10-99),Male,12.0,22.0,3.5,193400,355900,31650,2676700
2013,Small (10-99),Male,12.0,22.0,7.0,198500,393500,14910,2775500
2013,Small (10-99),Male,12.0,27.0,0.0,199100,29400,26140,2418600
2013,Small (10-99),Male,12.0,27.0,1.5,198400,200300,46720,2581100
2013,Small (10-99),Male,12.0,27.0,3.5,220700,289300,37500,2937700
2013,Small (10-99),Male,12.0,27.0,7.0,220400,404700,73470,3049500
2013,Small (10-99),Male,12.0,27.0,12.0,233000,485300,13360,3281300
2013,Small (10-99),Male,12.0,32.0,0.0,226000,20700,22760,2732700
2013,Small (10-99),Male,12.0,32.0,1.5,214700,194600,49220,2771000
2013,Small (10-99),Male,12.0,32.0,3.5,231600,319500,38150,3098700
2013,Small (10-99),Male,12.0,32.0,7.0,257600,427900,87910,3519100
2013,Small (10-99),Male,12.0,32.0,12.0,259700,458900,58340,3575300
2013,Small (10-99),Male,12.0,32.0,17.0,261800,588400,12680,3730000
2013,Small (10-99),Male,12.0,37.0,0.0,218800,24400,26660,2650000
2013,Small (10-99),Male,12.0,37.0,1.5,232400,180700,46690,2969500
2013,Small (10-99),Male,12.0,37.0,3.5,242400,317600,37880,3226400
2013,Small (10-99),Male,12.0,37.0,7.0,270300,416900,97450,3660500
2013,Small (10-99),Male,12.0,37.0,12.0,287400,491500,67510,3940300
2013,Small (10-99),Male,12.0,37.0,17.0,286500,573400,68400,4011400
2013,Small (10-99),Male,12.0,37.0,22.0,306700,820800,14860,4501200
2013,Small (10-99),Male,12.0,42.0,0.0,225900,43800,21890,2754600
2013,Small (10-99),Male,12.0,42.0,1.5,249800,240700,47310,3238300
2013,Small (10-99),Male,12.0,42.0,3.5,257300,307000,34370,3394600
2013,Small (10-99),Male,12.0,42.0,7.0,280500,411600,88060,3777600
2013,Small (10-99),Male,12.0,42.0,12.0,297500,454200,60510,4024200
2013,Small (10-99),Male,12.0,42.0,17.0,318800,629200,57520,4454800
2013,Small (10-99),Male,12.0,42.0,22.0,329700,799300,58280,4755700
2013,Small (10-99),Male,12.0,42.0,27.0,332400,660800,16170,4649600
2013,Small (10-99),Male,12.0,47.0,0.0,232200,38300,17710,2824700
2013,Small (10-99),Male,12.0,47.0,1.5,243700,193300,35770,3117700
2013,Small (10-99),Male,12.0,47.0,3.5,256500,293400,29220,3371400
2013,Small (10-99),Male,12.0,47.0,7.0,278700,422400,63260,3766800
2013,Small (10-99),Male,12.0,47.0,12.0,309500,478100,48980,4192100
2013,Small (10-99),Male,12.0,47.0,17.0,318000,556500,41760,4372500
2013,Small (10-99),Male,12.0,47.0,22.0,326000,627500,38810,4539500
2013,Small (10-99),Male,12.0,47.0,27.0,347400,735900,37900,4904700
2013,Small (10-99),Male,12.0,47.0,30.0,360300,926400,9620,5250000
2013,Small (10-99),Male,12.0,52.0,0.0,241900,61000,14260,2963800
2013,Small (10-99),Male,12.0,52.0,1.5,232900,161800,30740,2956600
2013,Small (10-99),Male,12.0,52.0,3.5,252600,244300,25350,3275500
2013,Small (10-99),Male,12.0,52.0,7.0,280500,333200,52790,3699200
2013,Small (10-99),Male,12.0,52.0,12.0,301100,427000,39050,4040200
2013,Small (10-99),Male,12.0,52.0,17.0,318000,520900,28080,4336900
2013,Small (10-99),Male,12.0,52.0,22.0,335500,687400,30080,4713400
2013,Small (10-99),Male,12.0,52.0,27.0,342500,553200,27500,4663200
2013,Small (10-99),Male,12.0,52.0,30.0,366800,851500,45670,5253100
2013,Small (10-99),Male,12.0,57.0,0.0,235800,18300,14690,2847900
2013,Small (10-99),Male,12.0,57.0,1.5,231900,176800,27890,2959600
2013,Small (10-99),Male,12.0,57.0,3.5,237100,283900,23040,3129100
2013,Small (10-99),Male,12.0,57.0,7.0,280000,357500,50260,3717500
2013,Small (10-99),Male,12.0,57.0,12.0,288900,432300,35270,3899100
2013,Small (10-99),Male,12.0,57.0,17.0,301800,436900,24260,4058500
2013,Small (10-99),Male,12.0,57.0,22.0,313600,564800,24560,4328000
2013,Small (10-99),Male,12.0,57.0,27.0,333600,580700,21410,4583900
2013,Small (10-99),Male,12.0,57.0,30.0,365800,754800,53150,5144400
2013,Small (10-99),Male,12.0,62.0,0.0,221800,28900,12890,2690500
2013,Small (10-99),Male,12.0,62.0,1.5,212400,241700,25810,2790500
2013,Small (10-99),Male,12.0,62.0,3.5,234600,306000,27060,3121200
2013,Small (10-99),Male,12.0,62.0,7.0,237600,192700,39450,3043900
2013,Small (10-99),Male,12.0,62.0,12.0,246100,272300,31320,3225500
2013,Small (10-99),Male,12.0,62.0,17.0,255100,264700,17280,3325900
2013,Small (10-99),Male,12.0,62.0,22.0,267600,377200,17140,3588400
2013,Small (10-99),Male,12.0,62.0,27.0,278300,316200,16950,3655800
2013,Small (10-99),Male,12.0,62.0,30.0,294500,396400,44230,3930400
2013,Small (10-99),Male,12.0,67.0,0.0,198100,39400,3950,2416600
2013,Small (10-99),Male,12.0,67.0,1.5,196400,219200,10370,2576000
2013,Small (10-99),Male,12.0,67.0,3.5,188000,120400,8840,2376400
2013,Small (10-99),Male,12.0,67.0,7.0,228400,425600,23670,3166400
2013,Small (10-99),Male,12.0,67.0,12.0,218900,212200,11550,2839000
2013,Small (10-99),Male,12.0,67.0,17.0,246100,189500,6660,3142700
2013,Small (10-99),Male,12.0,67.0,22.0,233400,407600,2930,3208400
2013,Small (10-99),Male,12.0,67.0,27.0,299700,167500,4510,3763900
2013,Small (10-99),Male,12.0,67.0,30.0,271600,270900,15750,3530100
2013,Small (10-99),Male,12.0,70.0,0.0,171200,1700,1830,2056100
2013,Small (10-99),Male,12.0,70.0,1.5,158900,113300,4700,2020100
2013,Small (10-99),Male,12.0,70.0,3.5,195200,109400,2460,2451800
2013,Small (10-99),Male,12.0,70.0,7.0,221200,439300,5920,3093700
2013,Small (10-99),Male,12.0,70.0,12.0,187500,146400,4810,2396400
2013,Small (10-99),Male,12.0,70.0,17.0,224700,264900,2330,2961300
2013,Small (10-99),Male,12.0,70.0,22.0,231100,280200,1640,3053400
2013,Small (10-99),Male,12.0,70.0,27.0,230000,115900,990,2875900
2013,Small (10-99),Male,12.0,70.0,30.0,248400,222300,6200,3203100
2013,Small (10-99),Male,14.0,22.0,0.0,177400,3500,14410,2132300
2013,Small (10-99),Male,14.0,22.0,1.5,190000,230400,20410,2510400
2013,Small (10-99),Male,14.0,22.0,3.5,200900,345700,8090,2756500
2013,Small (10-99),Male,14.0,22.0,7.0,210200,231500,590,2753900
2013,Small (10-99),Male,14.0,27.0,0.0,212700,17100,10440,2569500
2013,Small (10-99),Male,14.0,27.0,1.5,208700,275400,13680,2779800
2013,Small (10-99),Male,14.0,27.0,3.5,217200,431700,12260,3038100
2013,Small (10-99),Male,14.0,27.0,7.0,237700,489900,30850,3342300
2013,Small (10-99),Male,14.0,27.0,12.0,301000,326700,160,3938700
2013,Small (10-99),Male,14.0,32.0,0.0,208500,27500,7410,2529500
2013,Small (10-99),Male,14.0,32.0,1.5,243800,217300,12120,3142900
2013,Small (10-99),Male,14.0,32.0,3.5,258200,463900,10580,3562300
2013,Small (10-99),Male,14.0,32.0,7.0,272500,561900,25440,3831900
2013,Small (10-99),Male,14.0,32.0,12.0,276000,596300,26720,3908300
2013,Small (10-99),Male,14.0,32.0,17.0,239400,661000,330,3533800
2013,Small (10-99),Male,14.0,37.0,0.0,239900,27400,4120,2906200
2013,Small (10-99),Male,14.0,37.0,1.5,254600,306300,12180,3361500
2013,Small (10-99),Male,14.0,37.0,3.5,275700,421800,7890,3730200
2013,Small (10-99),Male,14.0,37.0,7.0,300200,537900,30570,4140300
2013,Small (10-99),Male,14.0,37.0,12.0,296700,544400,21770,4104800
2013,Small (10-99),Male,14.0,37.0,17.0,307300,781000,24750,4468600
2013,Small (10-99),Male,14.0,37.0,22.0,345800,1155800,340,5305400
2013,Small (10-99),Male,14.0,42.0,0.0,263800,43900,4820,3209500
2013,Small (10-99),Male,14.0,42.0,1.5,296900,351700,6940,3914500
2013,Small (10-99),Male,14.0,42.0,3.5,296700,366200,6990,3926600
2013,Small (10-99),Male,14.0,42.0,7.0,307300,548400,20080,4236000
2013,Small (10-99),Male,14.0,42.0,12.0,329200,668900,13850,4619300
2013,Small (10-99),Male,14.0,42.0,17.0,357100,849600,17820,5134800
2013,Small (10-99),Male,14.0,42.0,22.0,363700,966300,20210,5330700
2013,Small (10-99),Male,14.0,42.0,27.0,303400,595800,300,4236600
2013,Small (10-99),Male,14.0,47.0,0.0,250100,34000,2550,3035200
2013,Small (10-99),Male,14.0,47.0,1.5,297300,320000,4550,3887600
2013,Small (10-99),Male,14.0,47.0,3.5,295500,727700,5300,4273700
2013,Small (10-99),Male,14.0,47.0,7.0,321400,614800,14270,4471600
2013,Small (10-99),Male,14.0,47.0,12.0,362000,525100,9080,4869100
2013,Small (10-99),Male,14.0,47.0,17.0,374700,631100,6310,5127500
2013,Small (10-99),Male,14.0,47.0,22.0,387000,1152900,10160,5796900
2013,Small (10-99),Male,14.0,47.0,27.0,389300,1020700,9820,5692300
2013,Small (10-99),Male,14.0,47.0,30.0,354000,623000,200,4871000
2013,Small (10-99),Male,14.0,52.0,0.0,285600,60700,2320,3487900
2013,Small (10-99),Male,14.0,52.0,1.5,285600,275100,3190,3702300
2013,Small (10-99),Male,14.0,52.0,3.5,255700,368000,3600,3436400
2013,Small (10-99),Male,14.0,52.0,7.0,342700,519700,5810,4632100
2013,Small (10-99),Male,14.0,52.0,12.0,379500,551500,5590,5105500
2013,Small (10-99),Male,14.0,52.0,17.0,369500,424600,4980,4858600
2013,Small (10-99),Male,14.0,52.0,22.0,383800,846900,3370,5452500
2013,Small (10-99),Male,14.0,52.0,27.0,387800,909600,3830,5563200
2013,Small (10-99),Male,14.0,52.0,30.0,417500,1218800,5550,6228800
2013,Small (10-99),Male,14.0,57.0,0.0,364900,66700,1340,4445500
2013,Small (10-99),Male,14.0,57.0,1.5,265900,258800,950,3449600
2013,Small (10-99),Male,14.0,57.0,3.5,280300,420900,1530,3784500
2013,Small (10-99),Male,14.0,57.0,7.0,312400,372700,5080,4121500
2013,Small (10-99),Male,14.0,57.0,12.0,341000,533900,3150,4625900
2013,Small (10-99),Male,14.0,57.0,17.0,383800,610400,2420,5216000
2013,Small (10-99),Male,14.0,57.0,22.0,381000,901000,2450,5473000
2013,Small (10-99),Male,14.0,57.0,27.0,376500,954100,2120,5472100
2013,Small (10-99),Male,14.0,57.0,30.0,415500,996300,5580,5982300
2013,Small (10-99),Male,14.0,62.0,0.0,224200,42000,2050,2732400
2013,Small (10-99),Male,14.0,62.0,1.5,235200,224300,1870,3046700
2013,Small (10-99),Male,14.0,62.0,3.5,287100,377800,1610,3823000
2013,Small (10-99),Male,14.0,62.0,7.0,291000,325600,3460,3817600
2013,Small (10-99),Male,14.0,62.0,12.0,379500,320200,1410,4874200
2013,Small (10-99),Male,14.0,62.0,17.0,278100,575700,960,3912900
2013,Small (10-99),Male,14.0,62.0,22.0,275200,328700,690,3631100
2013,Small (10-99),Male,14.0,62.0,27.0,410500,362000,720,5288000
2013,Small (10-99),Male,14.0,62.0,30.0,369600,1274200,4870,5709400
2013,Small (10-99),Male,14.0,67.0,0.0,219400,4900,610,2637700
2013,Small (10-99),Male,14.0,67.0,1.5,242100,159700,580,3064900
2013,Small (10-99),Male,14.0,67.0,3.5,201600,197200,390,2616400
2013,Small (10-99),Male,14.0,67.0,7.0,225300,179700,940,2883300
2013,Small (10-99),Male,14.0,67.0,12.0,319800,36900,190,3874500
2013,Small (10-99),Male,14.0,67.0,17.0,169300,87200,770,2118800
2013,Small (10-99),Male,14.0,67.0,22.0,245500,149900,100,3095900
2013,Small (10-99),Male,14.0,67.0,27.0,345600,682700,90,4829900
2013,Small (10-99),Male,14.0,67.0,30.0,361500,499200,1400,4837200
2013,Small (10-99),Male,14.0,70.0,0.0,172400,62000,20,2130800
2013,Small (10-99),Male,14.0,70.0,3.5,132800,81300,140,1674900
2013,Small (10-99),Male,14.0,70.0,7.0,207500,304700,70,2794700
2013,Small (10-99),Male,14.0,70.0,12.0,220300,170600,170,2814200
2013,Small (10-99),Male,14.0,70.0,17.0,202700,159600,120,2592000
2013,Small (10-99),Male,14.0,70.0,22.0,230600,262500,70,3029700
2013,Small (10-99),Male,14.0,70.0,27.0,227600,668900,80,3400100
2013,Small (10-99),Male,14.0,70.0,30.0,240000,146300,340,3026300
2013,Small (10-99),Male,16.5,22.0,0.0,197300,12600,20680,2380200
2013,Small (10-99),Male,16.5,22.0,1.5,209600,336800,26080,2852000
2013,Small (10-99),Male,16.5,22.0,3.5,201600,541000,730,2960200
2013,Small (10-99),Male,16.5,22.0,7.0,199700,269100,50,2665500
2013,Small (10-99),Male,16.5,27.0,0.0,216800,28600,23380,2630200
2013,Small (10-99),Male,16.5,27.0,1.5,227000,352800,48700,3076800
2013,Small (10-99),Male,16.5,27.0,3.5,251900,583600,35040,3606400
2013,Small (10-99),Male,16.5,27.0,7.0,257300,642400,25500,3730000
2013,Small (10-99),Male,16.5,27.0,12.0,236600,183400,90,3022600
2013,Small (10-99),Male,16.5,32.0,0.0,266600,37700,15300,3236900
2013,Small (10-99),Male,16.5,32.0,1.5,268800,338300,28410,3563900
2013,Small (10-99),Male,16.5,32.0,3.5,285300,548400,24290,3972000
2013,Small (10-99),Male,16.5,32.0,7.0,283100,670500,80680,4067700
2013,Small (10-99),Male,16.5,32.0,12.0,301700,771300,21930,4391700
2013,Small (10-99),Male,16.5,32.0,17.0,331900,1180800,80,5163600
2013,Small (10-99),Male,16.5,37.0,0.0,281000,85400,8920,3457400
2013,Small (10-99),Male,16.5,37.0,1.5,308700,496100,21210,4200500
2013,Small (10-99),Male,16.5,37.0,3.5,316400,568500,21070,4365300
2013,Small (10-99),Male,16.5,37.0,7.0,322900,794200,52730,4669000
2013,Small (10-99),Male,16.5,37.0,12.0,345300,868800,52710,5012400
2013,Small (10-99),Male,16.5,37.0,17.0,344800,991100,22500,5128700
2013,Small (10-99),Male,16.5,37.0,22.0,398700,467500,20,5251900
2013,Small (10-99),Male,16.5,42.0,0.0,297600,58400,7220,3629600
2013,Small (10-99),Male,16.5,42.0,1.5,328100,406700,13220,4343900
2013,Small (10-99),Male,16.5,42.0,3.5,334400,570500,11730,4583300
2013,Small (10-99),Male,16.5,42.0,7.0,356600,845000,37860,5124200
2013,Small (10-99),Male,16.5,42.0,12.0,386900,925100,27570,5567900
2013,Small (10-99),Male,16.5,42.0,17.0,401900,1056200,42870,5879000
2013,Small (10-99),Male,16.5,42.0,22.0,395200,1257900,12430,6000300
2013,Small (10-99),Male,16.5,42.0,27.0,526800,1967600,30,8289200
2013,Small (10-99),Male,16.5,47.0,0.0,358300,49600,7240,4349200
2013,Small (10-99),Male,16.5,47.0,1.5,381300,400600,11240,4976200
2013,Small (10-99),Male,16.5,47.0,3.5,440700,726200,10350,6014600
2013,Small (10-99),Male,16.5,47.0,7.0,384700,718500,24430,5334900
2013,Small (10-99),Male,16.5,47.0,12.0,441600,981200,17220,6280400
2013,Small (10-99),Male,16.5,47.0,17.0,408400,999100,11560,5899900
2013,Small (10-99),Male,16.5,47.0,22.0,433900,1211200,24250,6418000
2013,Small (10-99),Male,16.5,47.0,27.0,441000,1397800,10730,6689800
2013,Small (10-99),Male,16.5,47.0,30.0,442800,1310900,90,6624500
2013,Small (10-99),Male,16.5,52.0,0.0,375700,185500,5770,4693900
2013,Small (10-99),Male,16.5,52.0,1.5,437800,538300,12270,5791900
2013,Small (10-99),Male,16.5,52.0,3.5,449500,666400,8270,6060400
2013,Small (10-99),Male,16.5,52.0,7.0,382200,933000,19920,5519400
2013,Small (10-99),Male,16.5,52.0,12.0,422400,971400,14950,6040200
2013,Small (10-99),Male,16.5,52.0,17.0,413200,941500,11990,5899900
2013,Small (10-99),Male,16.5,52.0,22.0,433400,1229200,13400,6430000
2013,Small (10-99),Male,16.5,52.0,27.0,449200,1433200,23550,6823600
2013,Small (10-99),Male,16.5,52.0,30.0,444000,1521900,11610,6849900
2013,Small (10-99),Male,16.5,57.0,0.0,296700,98500,5820,3658900
2013,Small (10-99),Male,16.5,57.0,1.5,353300,532200,12370,4771800
2013,Small (10-99),Male,16.5,57.0,3.5,341100,525100,7400,4618300
2013,Small (10-99),Male,16.5,57.0,7.0,399500,853400,18550,5647400
2013,Small (10-99),Male,16.5,57.0,12.0,483200,973800,11660,6772200
2013,Small (10-99),Male,16.5,57.0,17.0,467500,1069200,10210,6679200
2013,Small (10-99),Male,16.5,57.0,22.0,462200,1047500,8470,6593900
2013,Small (10-99),Male,16.5,57.0,27.0,448200,970600,9590,6349000
2013,Small (10-99),Male,16.5,57.0,30.0,470100,1267100,28530,6908300
2013,Small (10-99),Male,16.5,62.0,0.0,292400,89500,5610,3598300
2013,Small (10-99),Male,16.5,62.0,1.5,338700,323700,13530,4388100
2013,Small (10-99),Male,16.5,62.0,3.5,292100,446800,8650,3952000
2013,Small (10-99),Male,16.5,62.0,7.0,357500,604800,12860,4894800
2013,Small (10-99),Male,16.5,62.0,12.0,345600,492400,6950,4639600
2013,Small (10-99),Male,16.5,62.0,17.0,363900,569800,2940,4936600
2013,Small (10-99),Male,16.5,62.0,22.0,432500,404200,3940,5594200
2013,Small (10-99),Male,16.5,62.0,27.0,357000,405900,3300,4689900
2013,Small (10-99),Male,16.5,62.0,30.0,398600,923600,15160,5706800
2013,Small (10-99),Male,16.5,67.0,0.0,286700,27400,1110,3467800
2013,Small (10-99),Male,16.5,67.0,1.5,244700,172300,2090,3108700
2013,Small (10-99),Male,16.5,67.0,3.5,249400,288600,2820,3281400
2013,Small (10-99),Male,16.5,67.0,7.0,334900,463100,6450,4481900
2013,Small (10-99),Male,16.5,67.0,12.0,291200,302500,2400,3796900
2013,Small (10-99),Male,16.5,67.0,17.0,755300,340400,1330,9404000
2013,Small (10-99),Male,16.5,67.0,22.0,676500,450500,400,8568500
2013,Small (10-99),Male,16.5,67.0,27.0,458300,763700,790,6263300
2013,Small (10-99),Male,16.5,67.0,30.0,411700,830200,3840,5770600
2013,Small (10-99),Male,16.5,70.0,0.0,226700,0,150,2720400
2013,Small (10-99),Male,16.5,70.0,1.5,224000,87800,340,2775800
2013,Small (10-99),Male,16.5,70.0,3.5,289900,192500,610,3671300
2013,Small (10-99),Male,16.5,70.0,7.0,248200,492700,2600,3471100
2013,Small (10-99),Male,16.5,70.0,12.0,336800,392600,1300,4434200
2013,Small (10-99),Male,16.5,70.0,17.0,316700,992000,1160,4792400
2013,Small (10-99),Male,16.5,70.0,22.0,339700,357700,110,4434100
2013,Small (10-99),Male,16.5,70.0,27.0,364200,59400,190,4429800
2013,Small (10-99),Male,16.5,70.0,30.0,453600,612100,2340,6055300
2014,Large (1000+),Female,9.0,19.0,0.0,134500,0,350,1614000
2014,Large (1000+),Female,9.0,19.0,1.5,134000,0,50,1608000
2014,Large (1000+),Female,9.0,22.0,0.0,151100,7800,290,1821000
2014,Large (1000+),Female,9.0,22.0,1.5,158400,140000,470,2040800
2014,Large (1000+),Female,9.0,22.0,3.5,150200,35000,130,1837400
2014,Large (1000+),Female,9.0,22.0,7.0,159400,294500,70,2207300
2014,Large (1000+),Female,9.0,27.0,0.0,175300,0,430,2103600
2014,Large (1000+),Female,9.0,27.0,1.5,172200,171800,650,2238200
2014,Large (1000+),Female,9.0,27.0,3.5,180800,101500,80,2271100
2014,Large (1000+),Female,9.0,27.0,7.0,193000,347000,480,2663000
2014,Large (1000+),Female,9.0,27.0,12.0,241500,848900,370,3746900
2014,Large (1000+),Female,9.0,32.0,0.0,195800,2400,320,2352000
2014,Large (1000+),Female,9.0,32.0,1.5,174500,150400,250,2244400
2014,Large (1000+),Female,9.0,32.0,3.5,168100,52400,140,2069600
2014,Large (1000+),Female,9.0,32.0,7.0,177900,187900,330,2322700
2014,Large (1000+),Female,9.0,32.0,12.0,231500,447500,130,3225500
2014,Large (1000+),Female,9.0,32.0,17.0,170100,233400,20,2274600
2014,Large (1000+),Female,9.0,37.0,0.0,181900,8000,90,2190800
2014,Large (1000+),Female,9.0,37.0,1.5,199100,182500,470,2571700
2014,Large (1000+),Female,9.0,37.0,3.5,168900,104500,340,2131300
2014,Large (1000+),Female,9.0,37.0,7.0,182800,349100,270,2542700
2014,Large (1000+),Female,9.0,37.0,12.0,251400,721200,60,3738000
2014,Large (1000+),Female,9.0,37.0,17.0,196700,649200,180,3009600
2014,Large (1000+),Female,9.0,37.0,22.0,235200,1020900,400,3843300
2014,Large (1000+),Female,9.0,42.0,0.0,158800,20600,170,1926200
2014,Large (1000+),Female,9.0,42.0,1.5,164700,34100,950,2010500
2014,Large (1000+),Female,9.0,42.0,3.5,201200,486900,360,2901300
2014,Large (1000+),Female,9.0,42.0,7.0,201900,394400,750,2817200
2014,Large (1000+),Female,9.0,42.0,12.0,199300,425200,550,2816800
2014,Large (1000+),Female,9.0,42.0,17.0,169400,140800,240,2173600
2014,Large (1000+),Female,9.0,42.0,22.0,246900,940300,130,3903100
2014,Large (1000+),Female,9.0,42.0,27.0,236100,833000,20,3666200
2014,Large (1000+),Female,9.0,47.0,0.0,130100,11100,350,1572300
2014,Large (1000+),Female,9.0,47.0,1.5,169800,156100,770,2193700
2014,Large (1000+),Female,9.0,47.0,3.5,168400,174500,310,2195300
2014,Large (1000+),Female,9.0,47.0,7.0,198700,350700,610,2735100
2014,Large (1000+),Female,9.0,47.0,12.0,210200,438300,500,2960700
2014,Large (1000+),Female,9.0,47.0,17.0,218700,354900,450,2979300
2014,Large (1000+),Female,9.0,47.0,22.0,209500,580500,90,3094500
2014,Large (1000+),Female,9.0,47.0,27.0,295300,1374300,40,4917900
2014,Large (1000+),Female,9.0,47.0,30.0,227800,740100,50,3473700
2014,Large (1000+),Female,9.0,52.0,0.0,146600,5600,570,1764800
2014,Large (1000+),Female,9.0,52.0,1.5,203200,107700,110,2546100
2014,Large (1000+),Female,9.0,52.0,3.5,166600,124700,90,2123900
2014,Large (1000+),Female,9.0,52.0,7.0,204100,414000,710,2863200
2014,Large (1000+),Female,9.0,52.0,12.0,230300,323200,450,3086800
2014,Large (1000+),Female,9.0,52.0,17.0,217200,420400,280,3026800
2014,Large (1000+),Female,9.0,52.0,22.0,265000,927700,250,4107700
2014,Large (1000+),Female,9.0,52.0,27.0,306600,1041000,310,4720200
2014,Large (1000+),Female,9.0,52.0,30.0,303400,1101000,390,4741800
2014,Large (1000+),Female,9.0,57.0,0.0,145700,16800,810,1765200
2014,Large (1000+),Female,9.0,57.0,1.5,157200,250200,260,2136600
2014,Large (1000+),Female,9.0,57.0,3.5,152700,70800,190,1903200
2014,Large (1000+),Female,9.0,57.0,7.0,171600,109800,580,2169000
2014,Large (1000+),Female,9.0,57.0,12.0,182300,168100,1400,2355700
2014,Large (1000+),Female,9.0,57.0,17.0,189900,487100,1010,2765900
2014,Large (1000+),Female,9.0,57.0,22.0,231100,612100,300,3385300
