Year,Size,Gender,Education,Age,Service_Length,Monthly_Wage,Annual_Bonus,Employees,Total_Annual_Income
2014,Small (10-99),Male,14,62,30,312700,573800,850,4326200
2014,Small (10-99),Male,14,67,1.5,185000,19600,90,2239600
2014,Small (10-99),Male,14,67,3.5,173200,4100,110,2082500
2014,Small (10-99),Male,14,67,7,214700,49500,350,2625900
2014,Small (10-99),Male,14,67,12,251800,363000,340,3384600
2014,Small (10-99),Male,14,67,17,288300,254300,20,3713900
2014,Small (10-99),Male,14,67,30,331100,326800,200,4300000
2014,Small (10-99),Male,14,70,1.5,250000,20000,20,3020000
2014,Small (10-99),Male,14,70,3.5,160000,470000,40,2390000
2014,Small (10-99),Male,14,70,12,180800,832000,110,3001600
2014,Small (10-99),Male,14,70,30,438700,0,150,5264400
2014,Small (10-99),Male,16.5,22,0,196200,6400,4080,2360800
2014,Small (10-99),Male,16.5,22,1.5,209600,272600,4660,2787800
2014,Small (10-99),Male,16.5,22,3.5,193300,209300,20,2528900
2014,Small (10-99),Male,16.5,22,7,229900,0,10,2758800
2014,Small (10-99),Male,16.5,27,0,204300,28800,4240,2480400
2014,Small (10-99),Male,16.5,27,1.5,215700,344900,8870,2933300
2014,Small (10-99),Male,16.5,27,3.5,228400,471400,7090,3212200
2014,Small (10-99),Male,16.5,27,7,243200,618800,4020,3537200
2014,Small (10-99),Male,16.5,27,12,370000,500000,50,4940000
2014,Small (10-99),Male,16.5,32,0,228600,41400,2540,2784600
2014,Small (10-99),Male,16.5,32,1.5,242500,407800,4820,3317800
2014,Small (10-99),Male,16.5,32,3.5,259500,536500,4920,3650500
2014,Small (10-99),Male,16.5,32,7,265600,645600,13980,3832800
2014,Small (10-99),Male,16.5,32,12,294900,685100,3110,4223900
2014,Small (10-99),Male,16.5,37,0,233500,48100,1670,2850100
2014,Small (10-99),Male,16.5,37,1.5,264900,489700,4490,3668500
2014,Small (10-99),Male,16.5,37,3.5,275200,576400,3350,3878800
2014,Small (10-99),Male,16.5,37,7,294500,698700,11360,4232700
2014,Small (10-99),Male,16.5,37,12,303800,714900,9970,4360500
2014,Small (10-99),Male,16.5,37,17,326000,764400,3660,4676400
2014,Small (10-99),Male,16.5,42,0,278700,162400,2110,3506800
2014,Small (10-99),Male,16.5,42,1.5,272700,444300,2940,3716700
2014,Small (10-99),Male,16.5,42,3.5,315000,581900,2170,4361900
2014,Small (10-99),Male,16.5,42,7,312900,703000,7400,4457800
2014,Small (10-99),Male,16.5,42,12,336800,765100,6870,4806700
2014,Small (10-99),Male,16.5,42,17,357200,831600,10090,5118000
2014,Small (10-99),Male,16.5,42,22,376800,1098100,2110,5619700
2014,Small (10-99),Male,16.5,42,27,397500,1409800,50,6179800
2014,Small (10-99),Male,16.5,47,0,293500,41000,920,3563000
2014,Small (10-99),Male,16.5,47,1.5,314600,496400,1740,4271600
2014,Small (10-99),Male,16.5,47,3.5,302000,606200,1830,4230200
2014,Small (10-99),Male,16.5,47,7,340800,696500,4660,4786100
2014,Small (10-99),Male,16.5,47,12,355600,806600,3650,5073800
2014,Small (10-99),Male,16.5,47,17,379500,945600,3160,5499600
2014,Small (10-99),Male,16.5,47,22,379300,981200,4020,5532800
2014,Small (10-99),Male,16.5,47,27,415600,882700,1550,5869900
2014,Small (10-99),Male,16.5,47,30,327700,415400,20,4347800
2014,Small (10-99),Male,16.5,52,0,293400,65900,1060,3586700
2014,Small (10-99),Male,16.5,52,1.5,336000,508300,1540,4540300
2014,Small (10-99),Male,16.5,52,3.5,326000,402100,1710,4314100
2014,Small (10-99),Male,16.5,52,7,329900,683000,4460,4641800
2014,Small (10-99),Male,16.5,52,12,368600,755500,2690,5178700
2014,Small (10-99),Male,16.5,52,17,374800,740000,2920,5237600
2014,Small (10-99),Male,16.5,52,22,401800,724800,2170,5546400
2014,Small (10-99),Male,16.5,52,27,433600,1062200,3910,6265400
2014,Small (10-99),Male,16.5,52,30,425000,1177800,1660,6277800
2014,Small (10-99),Male,16.5,57,0,312000,109500,790,3853500
2014,Small (10-99),Male,16.5,57,1.5,315000,383800,1470,4163800
2014,Small (10-99),Male,16.5,57,3.5,314800,557600,1070,4335200
2014,Small (10-99),Male,16.5,57,7,343600,510000,4160,4633200
2014,Small (10-99),Male,16.5,57,12,351400,649800,3200,4866600
2014,Small (10-99),Male,16.5,57,17,374900,613600,2450,5112400
2014,Small (10-99),Male,16.5,57,22,382500,1085100,2300,5675100
2014,Small (10-99),Male,16.5,57,27,399000,650900,1500,5438900
2014,Small (10-99),Male,16.5,57,30,467000,793700,6770,6397700
2014,Small (10-99),Male,16.5,62,0,278300,200,410,3339800
2014,Small (10-99),Male,16.5,62,1.5,323700,256500,1190,4140900
2014,Small (10-99),Male,16.5,62,3.5,249800,330100,910,3327700
2014,Small (10-99),Male,16.5,62,7,275100,179300,1980,3480500
2014,Small (10-99),Male,16.5,62,12,298900,649800,1240,4236600
2014,Small (10-99),Male,16.5,62,17,326900,580500,850,4503300
2014,Small (10-99),Male,16.5,62,22,328100,507500,830,4444700
2014,Small (10-99),Male,16.5,62,27,316600,670200,1440,4469400
2014,Small (10-99),Male,16.5,62,30,381900,577000,3120,5159800
2014,Small (10-99),Male,16.5,67,0,244100,31000,50,2960200
2014,Small (10-99),Male,16.5,67,1.5,252800,259100,170,3292700
2014,Small (10-99),Male,16.5,67,3.5,220100,220000,200,2861200
2014,Small (10-99),Male,16.5,67,7,383300,465700,1120,5065300
2014,Small (10-99),Male,16.5,67,12,331000,558200,590,4530200
2014,Small (10-99),Male,16.5,67,17,243800,455500,230,3381100
2014,Small (10-99),Male,16.5,67,22,408600,230000,20,5133200
2014,Small (10-99),Male,16.5,67,27,287700,598000,180,4050400
2014,Small (10-99),Male,16.5,67,30,354000,495600,1060,4743600
2014,Small (10-99),Male,16.5,70,1.5,257900,0,10,3094800
2014,Small (10-99),Male,16.5,70,3.5,223200,0,60,2678400
2014,Small (10-99),Male,16.5,70,7,229400,82500,20,2835300
2014,Small (10-99),Male,16.5,70,12,181500,63200,270,2241200
2014,Small (10-99),Male,16.5,70,17,256100,395000,240,3468200
2014,Small (10-99),Male,16.5,70,22,327300,133000,240,4060600
2014,Small (10-99),Male,16.5,70,27,346800,35000,70,4196600
2014,Small (10-99),Male,16.5,70,30,263900,192300,590,3359100
2015,Large (1000+),Female,9,19,0,168400,0,40,2020800
2015,Large (1000+),Female,9,22,1.5,180800,235400,140,2405000
2015,Large (1000+),Female,9,22,3.5,173200,180700,70,2259100
2015,Large (1000+),Female,9,27,0,157600,0,70,1891200
2015,Large (1000+),Female,9,27,1.5,173100,127200,90,2204400
2015,Large (1000+),Female,9,27,3.5,151100,0,30,1813200
2015,Large (1000+),Female,9,27,7,192000,782600,30,3086600
2015,Large (1000+),Female,9,32,0,224600,0,10,2695200
2015,Large (1000+),Female,9,32,1.5,127300,87500,120,1615100
2015,Large (1000+),Female,9,32,3.5,210300,0,40,2523600
2015,Large (1000+),Female,9,32,7,236400,825300,120,3662100
2015,Large (1000+),Female,9,32,12,196600,271100,30,2630300
2015,Large (1000+),Female,9,37,0,165800,0,20,1989600
2015,Large (1000+),Female,9,37,1.5,181400,0,60,2176800
2015,Large (1000+),Female,9,37,3.5,173900,305600,50,2392400
2015,Large (1000+),Female,9,37,7,173000,197400,90,2273400
2015,Large (1000+),Female,9,37,12,139100,455100,10,2124300
2015,Large (1000+),Female,9,37,17,282900,1295500,20,4690300
2015,Large (1000+),Female,9,37,22,236500,1219000,100,4057000
2015,Large (1000+),Female,9,42,1.5,131100,0,10,1573200
2015,Large (1000+),Female,9,42,7,226900,761500,280,3484300
2015,Large (1000+),Female,9,42,12,235100,816700,30,3637900
2015,Large (1000+),Female,9,42,22,167600,1165300,40,3176500
2015,Large (1000+),Female,9,47,0,170800,0,40,2049600
2015,Large (1000+),Female,9,47,1.5,250200,79100,10,3081500
2015,Large (1000+),Female,9,47,3.5,162400,0,10,1948800
2015,Large (1000+),Female,9,47,7,139100,282100,90,1951300
2015,Large (1000+),Female,9,47,12,241900,878800,10,3781600
2015,Large (1000+),Female,9,47,17,162500,57700,60,2007700
2015,Large (1000+),Female,9,47,22,327500,1570300,40,5500300
2015,Large (1000+),Female,9,47,27,216700,844300,30,3444700
2015,Large (1000+),Female,9,47,30,300500,1339500,100,4945500
2015,Large (1000+),Female,9,52,1.5,200500,20400,50,2426400
2015,Large (1000+),Female,9,52,7,190800,178000,240,2467600
2015,Large (1000+),Female,9,52,12,160800,145500,100,2075100
2015,Large (1000+),Female,9,52,17,208300,374500,20,2874100
2015,Large (1000+),Female,9,52,22,195400,609900,30,2954700
2015,Large (1000+),Female,9,52,27,109600,313300,50,1628500
2015,Large (1000+),Female,9,52,30,321400,1419900,420,5276700
2015,Large (1000+),Female,9,57,0,132900,5000,30,1599800
2015,Large (1000+),Female,9,57,1.5,133900,0,30,1606800
2015,Large (1000+),Female,9,57,3.5,164600,0,90,1975200
2015,Large (1000+),Female,9,57,7,210300,658700,160,3182300
2015,Large (1000+),Female,9,57,22,170900,270000,70,2320800
2015,Large (1000+),Female,9,57,27,223200,895800,30,3574200
2015,Large (1000+),Female,9,57,30,293400,1332100,1190,4852900
2015,Large (1000+),Female,9,62,0,139700,135000,10,1811400
2015,Large (1000+),Female,9,62,1.5,173900,0,40,2086800
2015,Large (1000+),Female,9,62,3.5,143500,132500,210,1854500
2015,Large (1000+),Female,9,62,7,156500,94100,210,1972100
2015,Large (1000+),Female,9,62,12,173900,319700,90,2406500
2015,Large (1000+),Female,9,62,17,139400,0,20,1672800
2015,Large (1000+),Female,9,62,22,176300,177700,90,2293300
2015,Large (1000+),Female,9,62,27,167300,101700,150,2109300
2015,Large (1000+),Female,9,62,30,153900,384400,330,2231200
2015,Large (1000+),Female,9,67,7,139400,143000,160,1815800
2015,Large (1000+),Female,9,67,12,126900,0,30,1522800
2015,Large (1000+),Female,9,67,17,109200,0,30,1310400
2015,Large (1000+),Female,9,67,30,152400,270400,10,2099200
2015,Large (1000+),Female,12,19,0,176900,21300,2830,2144100
2015,Large (1000+),Female,12,19,1.5,177700,356800,1740,2489200
2015,Large (1000+),Female,12,22,0,171700,25500,1510,2085900
2015,Large (1000+),Female,12,22,1.5,191800,458700,3900,2760300
2015,Large (1000+),Female,12,22,3.5,198800,827300,5160,3212900
2015,Large (1000+),Female,12,22,7,206100,847500,4250,3320700
2015,Large (1000+),Female,12,27,0,184300,24400,950,2236000
2015,Large (1000+),Female,12,27,1.5,183000,221000,1830,2417000
2015,Large (1000+),Female,12,27,3.5,194500,371400,1160,2705400
2015,Large (1000+),Female,12,27,7,216400,913400,8930,3510200
2015,Large (1000+),Female,12,27,12,219800,896900,2640,3534500
2015,Large (1000+),Female,12,32,0,193400,57200,1190,2378000
2015,Large (1000+),Female,12,32,1.5,193400,116600,1950,2437400
2015,Large (1000+),Female,12,32,3.5,193700,441600,930,2766000
2015,Large (1000+),Female,12,32,7,211900,701900,1750,3244700
2015,Large (1000+),Female,12,32,12,240100,1074600,4430,3955800
2015,Large (1000+),Female,12,32,17,246800,1174200,2190,4135800
2015,Large (1000+),Female,12,37,0,187300,3200,720,2250800
2015,Large (1000+),Female,12,37,1.5,187900,184400,2280,2439200
2015,Large (1000+),Female,12,37,3.5,192900,477700,1010,2792500
2015,Large (1000+),Female,12,37,7,190100,516700,1820,2797900
2015,Large (1000+),Female,12,37,12,202200,892200,1120,3318600
2015,Large (1000+),Female,12,37,17,255200,1162400,7110,4224800
2015,Large (1000+),Female,12,37,22,268100,1284000,2800,4501200
2015,Large (1000+),Female,12,42,0,194800,22200,1090,2359800
2015,Large (1000+),Female,12,42,1.5,198000,297400,2420,2673400
2015,Large (1000+),Female,12,42,3.5,190900,395600,1730,2686400
2015,Large (1000+),Female,12,42,7,202000,565500,2800,2989500
2015,Large (1000+),Female,12,42,12,236200,617300,1810,3451700
2015,Large (1000+),Female,12,42,17,241100,901000,730,3794200
2015,Large (1000+),Female,12,42,22,297300,1368700,12470,4936300
2015,Large (1000+),Female,12,42,27,312200,1584300,5150,5330700
2015,Large (1000+),Female,12,47,0,172700,49900,940,2122300
2015,Large (1000+),Female,12,47,1.5,188300,275900,1570,2535500
2015,Large (1000+),Female,12,47,3.5,182200,240100,1990,2426500
2015,Large (1000+),Female,12,47,7,192500,412500,3780,2722500
2015,Large (1000+),Female,12,47,12,203200,578600,2010,3017000
2015,Large (1000+),Female,12,47,17,210900,652900,910,3183700
2015,Large (1000+),Female,12,47,22,311700,2002800,2140,5743200
2015,Large (1000+),Female,12,47,27,313400,1491600,9490,5252400
2015,Large (1000+),Female,12,47,30,342700,1480500,4680,5592900
2015,Large (1000+),Female,12,52,0,170600,32100,860,2079300
2015,Large (1000+),Female,12,52,1.5,221400,464200,1630,3121000
2015,Large (1000+),Female,12,52,3.5,173400,205500,1520,2286300
2015,Large (1000+),Female,12,52,7,199200,350100,3110,2740500
2015,Large (1000+),Female,12,52,12,193800,459700,2290,2785300
2015,Large (1000+),Female,12,52,17,185100,500900,1160,2722100
2015,Large (1000+),Female,12,52,22,268900,1248300,710,4475100
2015,Large (1000+),Female,12,52,27,293800,1521500,750,5047100
2015,Large (1000+),Female,12,52,30,331900,1560400,10870,5543200
2015,Large (1000+),Female,12,57,0,142800,0,170,1713600
2015,Large (1000+),Female,12,57,1.5,179300,207000,610,2358600
2015,Large (1000+),Female,12,57,3.5,160500,151000,990,2077000
2015,Large (1000+),Female,12,57,7,189600,345900,2350,2621100
2015,Large (1000+),Female,12,57,12,179000,319500,1930,2467500
2015,Large (1000+),Female,12,57,17,176400,368800,2150,2485600
2015,Large (1000+),Female,12,57,22,201100,669500,840,3082700
2015,Large (1000+),Female,12,57,27,232500,840200,1230,3630200
2015,Large (1000+),Female,12,57,30,338200,1699200,7910,5757600
2015,Large (1000+),Female,12,62,0,151800,365000,260,2186600
2015,Large (1000+),Female,12,62,1.5,164900,224100,730,2202900
2015,Large (1000+),Female,12,62,3.5,157500,243000,280,2133000
2015,Large (1000+),Female,12,62,7,171100,61300,1900,2114500
2015,Large (1000+),Female,12,62,12,164200,148900,920,2119300
2015,Large (1000+),Female,12,62,17,165800,232400,1080,2222000
2015,Large (1000+),Female,12,62,22,159200,327300,690,2237700
2015,Large (1000+),Female,12,62,27,167200,281500,600,2287900
2015,Large (1000+),Female,12,62,30,224700,859400,3060,3555800
2015,Large (1000+),Female,12,67,1.5,172500,260000,40,2330000
2015,Large (1000+),Female,12,67,3.5,158500,5700,60,1907700
2015,Large (1000+),Female,12,67,7,141900,29300,540,1732100
2015,Large (1000+),Female,12,67,12,165100,78000,450,2059200
2015,Large (1000+),Female,12,67,17,224200,33000,130,2723400
2015,Large (1000+),Female,12,67,30,194100,160000,60,2489200
2015,Large (1000+),Female,14,22,0,175400,5600,540,2110400
2015,Large (1000+),Female,14,22,1.5,193000,539000,1310,2855000
2015,Large (1000+),Female,14,22,3.5,200900,1038200,770,3449000
2015,Large (1000+),Female,14,27,0,213900,10600,200,2577400
2015,Large (1000+),Female,14,27,1.5,210200,422600,510,2945000
2015,Large (1000+),Female,14,27,3.5,217700,563700,420,3176100
2015,Large (1000+),Female,14,27,7,229100,1023800,2740,3773000
2015,Large (1000+),Female,14,32,0,210700,154500,120,2682900
2015,Large (1000+),Female,14,32,1.5,177700,128000,530,2260400
2015,Large (1000+),Female,14,32,3.5,206800,501200,650,2982800
2015,Large (1000+),Female,14,32,7,246600,842800,820,3802000
2015,Large (1000+),Female,14,32,12,247900,1697000,1740,4671800
2015,Large (1000+),Female,14,37,0,199300,82100,90,2473700
2015,Large (1000+),Female,14,37,1.5,208800,445500,550,2951100
2015,Large (1000+),Female,14,37,3.5,228200,589500,390,3327900
2015,Large (1000+),Female,14,37,7,240400,853200,1110,3738000
2015,Large (1000+),Female,14,37,12,289000,1043700,1100,4511700
2015,Large (1000+),Female,14,37,17,279900,1245400,4320,4604200
2015,Large (1000+),Female,14,37,22,239600,491400,200,3366600
2015,Large (1000+),Female,14,42,0,214500,30500,540,2604500
2015,Large (1000+),Female,14,42,1.5,232300,423900,770,3211500
2015,Large (1000+),Female,14,42,3.5,226800,848500,510,3570100
2015,Large (1000+),Female,14,42,7,259900,950400,1030,4069200
2015,Large (1000+),Female,14,42,12,238900,740100,750,3606900
2015,Large (1000+),Female,14,42,17,258700,1135300,960,4239700
2015,Large (1000+),Female,14,42,22,312900,1513400,6420,5268200
2015,Large (1000+),Female,14,42,27,314100,1401600,220,5170800
2015,Large (1000+),Female,14,47,0,228700,177300,590,2921700
2015,Large (1000+),Female,14,47,1.5,192500,382400,290,2692400
2015,Large (1000+),Female,14,47,3.5,299500,979800,390,4573800
2015,Large (1000+),Female,14,47,7,234100,699900,1040,3509100
2015,Large (1000+),Female,14,47,12,282400,1274400,220,4663200
2015,Large (1000+),Female,14,47,17,292800,1243800,300,4757400
2015,Large (1000+),Female,14,47,22,314400,1437000,1230,5209800
2015,Large (1000+),Female,14,47,27,334200,1593900,5220,5604300
2015,Large (1000+),Female,14,47,30,298000,590100,20,4166100
2015,Large (1000+),Female,14,52,0,180600,259100,120,2426300
2015,Large (1000+),Female,14,52,1.5,206600,306800,340,2786000
2015,Large (1000+),Female,14,52,3.5,222800,383100,400,3056700
2015,Large (1000+),Female,14,52,7,224300,699000,920,3390600
2015,Large (1000+),Female,14,52,12,232100,781800,370,3567000
2015,Large (1000+),Female,14,52,17,284700,1207000,230,4623400
2015,Large (1000+),Female,14,52,22,410700,1449900,240,6378300
2015,Large (1000+),Female,14,52,27,351300,1441400,260,5657000
2015,Large (1000+),Female,14,52,30,381400,1970300,1510,6547100
2015,Large (1000+),Female,14,57,1.5,172100,73000,310,2138200
2015,Large (1000+),Female,14,57,3.5,151900,93700,70,1916500
2015,Large (1000+),Female,14,57,7,199500,696500,230,3090500
2015,Large (1000+),Female,14,57,12,218800,353100,290,2978700
2015,Large (1000+),Female,14,57,17,222000,593400,100,3257400
2015,Large (1000+),Female,14,57,22,268900,1106200,90,4333000
2015,Large (1000+),Female,14,57,27,411100,1755900,180,6689100
2015,Large (1000+),Female,14,57,30,381700,1829100,1580,6409500
2015,Large (1000+),Female,14,62,0,187500,178300,10,2428300
2015,Large (1000+),Female,14,62,1.5,185500,360800,110,2586800
2015,Large (1000+),Female,14,62,3.5,209600,84400,150,2599600
2015,Large (1000+),Female,14,62,7,166600,10000,80,2009200
2015,Large (1000+),Female,14,62,12,220600,268000,60,2915200
2015,Large (1000+),Female,14,62,17,183700,896500,100,3100900
2015,Large (1000+),Female,14,62,22,208900,632200,60,3139000
2015,Large (1000+),Female,14,62,27,204700,483900,30,2940300
2015,Large (1000+),Female,14,62,30,221800,764500,570,3426100
2015,Large (1000+),Female,14,67,7,270000,0,30,3240000
2015,Large (1000+),Female,14,67,17,296500,1340000,10,4898000
2015,Large (1000+),Female,14,67,30,222500,380000,20,3050000
2015,Large (1000+),Female,14,70,17,104000,72100,150,1320100
2015,Large (1000+),Female,16.5,22,0,226600,11000,3680,2730200
2015,Large (1000+),Female,16.5,22,1.5,229500,638700,3700,3392700
2015,Large (1000+),Female,16.5,27,0,235200,20300,1830,2842700
2015,Large (1000+),Female,16.5,27,1.5,241400,842400,4290,3739200
2015,Large (1000+),Female,16.5,27,3.5,266800,1163200,5930,4364800
2015,Large (1000+),Female,16.5,27,7,269900,1201700,5570,4440500
2015,Large (1000+),Female,16.5,32,0,314500,67200,340,3841200
2015,Large (1000+),Female,16.5,32,1.5,240900,418900,1380,3309700
2015,Large (1000+),Female,16.5,32,3.5,247900,929300,1240,3904100
2015,Large (1000+),Female,16.5,32,7,298400,1342700,8660,4923500
2015,Large (1000+),Female,16.5,32,12,300000,1293300,2830,4893300
2015,Large (1000+),Female,16.5,32,17,314200,1999200,20,5769600
2015,Large (1000+),Female,16.5,37,0,277300,120000,390,3447600
2015,Large (1000+),Female,16.5,37,1.5,294000,987200,860,4515200
2015,Large (1000+),Female,16.5,37,3.5,236200,1290000,1570,4124400
2015,Large (1000+),Female,16.5,37,7,320400,1379000,2570,5223800
2015,Large (1000+),Female,16.5,37,12,370000,1623700,5460,6063700
2015,Large (1000+),Female,16.5,37,17,332000,1592800,2230,5576800
2015,Large (1000+),Female,16.5,42,0,252000,24100,270,3048100
2015,Large (1000+),Female,16.5,42,1.5,350000,641100,810,4841100
2015,Large (1000+),Female,16.5,42,3.5,262600,1211100,240,4362300
2015,Large (1000+),Female,16.5,42,7,337300,1189800,840,5237400
2015,Large (1000+),Female,16.5,42,12,369400,1770100,680,6202900
2015,Large (1000+),Female,16.5,42,17,413600,2004800,2880,6968000
2015,Large (1000+),Female,16.5,42,22,421400,2193900,1170,7250700
2015,Large (1000+),Female,16.5,42,27,458200,2642700,90,8141100
2015,Large (1000+),Female,16.5,47,0,260200,515000,490,3637400
2015,Large (1000+),Female,16.5,47,1.5,267800,502600,130,3716200
2015,Large (1000+),Female,16.5,47,3.5,281600,1106600,300,4485800
2015,Large (1000+),Female,16.5,47,7,347000,1188600,1110,5352600
2015,Large (1000+),Female,16.5,47,12,604700,1727500,530,8983900
2015,Large (1000+),Female,16.5,47,17,334200,2068500,170,6078900
2015,Large (1000+),Female,16.5,47,22,455800,2286800,4420,7756400
2015,Large (1000+),Female,16.5,47,27,487400,2583800,3660,8432600
2015,Large (1000+),Female,16.5,52,0,299300,165700,50,3757300
2015,Large (1000+),Female,16.5,52,1.5,324600,1350700,250,5245900
2015,Large (1000+),Female,16.5,52,3.5,329200,175500,560,4125900
2015,Large (1000+),Female,16.5,52,7,454100,2397000,520,7846200
2015,Large (1000+),Female,16.5,52,12,591300,345900,130,7441500
2015,Large (1000+),Female,16.5,52,17,510700,1944100,650,8072500
2015,Large (1000+),Female,16.5,52,22,470400,2396400,210,8041200
2015,Large (1000+),Female,16.5,52,27,517900,2172200,1620,8387000
2015,Large (1000+),Female,16.5,52,30,519000,3149700,650,9377700
2015,Large (1000+),Female,16.5,57,0,333400,0,20,4000800
2015,Large (1000+),Female,16.5,57,1.5,329800,1412500,80,5370100
2015,Large (1000+),Female,16.5,57,3.5,174700,92700,270,2189100
2015,Large (1000+),Female,16.5,57,7,225700,340800,720,3049200
2015,Large (1000+),Female,16.5,57,12,496700,2011500,100,7971900
2015,Large (1000+),Female,16.5,57,17,259100,821300,110,3930500
2015,Large (1000+),Female,16.5,57,22,313900,1493000,20,5259800
2015,Large (1000+),Female,16.5,57,27,212800,292600,300,2846200
2015,Large (1000+),Female,16.5,57,30,441000,2245000,660,7537000
2015,Large (1000+),Female,16.5,62,1.5,276100,5100,40,3318300
2015,Large (1000+),Female,16.5,62,3.5,166600,112500,20,2111700
2015,Large (1000+),Female,16.5,62,7,278700,520000,10,3864400
2015,Large (1000+),Female,16.5,62,12,133900,10000,20,1616800
2015,Large (1000+),Female,16.5,62,17,160100,225800,80,2147000
2015,Large (1000+),Female,16.5,62,27,690200,1196100,60,9478500
2015,Large (1000+),Female,16.5,62,30,221500,3122500,20,5780500
2015,Large (1000+),Female,16.5,67,7,363800,847600,20,5213200
2015,Large (1000+),Female,16.5,70,1.5,250000,2102000,40,5102000
2015,Large (1000+),Male,9,19,0,147000,0,180,1764000
2015,Large (1000+),Male,9,19,3.5,202300,354900,70,2782500
2015,Large (1000+),Male,9,22,0,202400,0,120,2428800
2015,Large (1000+),Male,9,22,1.5,179800,208700,50,2366300
2015,Large (1000+),Male,9,22,3.5,194100,149800,80,2479000
2015,Large (1000+),Male,9,22,7,236200,1108300,260,3942700
2015,Large (1000+),Male,9,27,0,153900,63100,190,1909900
2015,Large (1000+),Male,9,27,1.5,169200,88200,330,2118600
2015,Large (1000+),Male,9,27,3.5,250400,961300,520,3966100
2015,Large (1000+),Male,9,27,7,234600,765000,330,3580200
2015,Large (1000+),Male,9,27,12,282700,1510500,190,4902900
2015,Large (1000+),Male,9,32,0,208200,70400,100,2568800
2015,Large (1000+),Male,9,32,1.5,259800,763300,520,3880900
2015,Large (1000+),Male,9,32,3.5,216600,3532500,510,6131700
2015,Large (1000+),Male,9,32,7,274700,1131200,1020,4427600
2015,Large (1000+),Male,9,32,12,272500,838000,290,4108000
2015,Large (1000+),Male,9,37,0,272200,56200,110,3322600
2015,Large (1000+),Male,9,37,1.5,298200,589200,240,4167600
2015,Large (1000+),Male,9,37,3.5,215700,619200,260,3207600
2015,Large (1000+),Male,9,37,7,274100,1097900,710,4387100
2015,Large (1000+),Male,9,37,12,289300,1351600,330,4823200
2015,Large (1000+),Male,9,37,17,376200,1989100,560,6503500
2015,Large (1000+),Male,9,37,22,301600,1423700,200,5042900
2015,Large (1000+),Male,9,42,0,160500,0,10,1926000
2015,Large (1000+),Male,9,42,1.5,212400,208000,80,2756800
2015,Large (1000+),Male,9,42,3.5,273100,614600,210,3891800
2015,Large (1000+),Male,9,42,7,267400,735500,530,3944300
2015,Large (1000+),Male,9,42,12,339400,1481700,230,5554500
2015,Large (1000+),Male,9,42,17,304500,1141000,320,4795000
2015,Large (1000+),Male,9,42,22,317600,1339400,860,5150600
2015,Large (1000+),Male,9,42,27,424300,2256000,200,7347600
2015,Large (1000+),Male,9,47,0,195800,175400,70,2525000
2015,Large (1000+),Male,9,47,1.5,219900,63600,80,2702400
2015,Large (1000+),Male,9,47,3.5,317200,1384300,380,5190700
2015,Large (1000+),Male,9,47,7,245500,839700,430,3785700
2015,Large (1000+),Male,9,47,12,293600,1490400,140,5013600
2015,Large (1000+),Male,9,47,17,400000,1648400,60,6448400
2015,Large (1000+),Male,9,47,22,395100,1921800,230,6663000
2015,Large (1000+),Male,9,47,27,415400,1704800,190,6689600
2015,Large (1000+),Male,9,47,30,419000,2149500,210,7177500
2015,Large (1000+),Male,9,52,0,168000,0,10,2016000
2015,Large (1000+),Male,9,52,1.5,184300,0,20,2211600
2015,Large (1000+),Male,9,52,7,277900,894600,390,4229400
2015,Large (1000+),Male,9,52,12,247200,875400,150,3841800
2015,Large (1000+),Male,9,52,17,390900,1928600,40,6619400
2015,Large (1000+),Male,9,52,22,363100,1461900,450,5819100
2015,Large (1000+),Male,9,52,27,367900,1917600,350,6332400
2015,Large (1000+),Male,9,52,30,423500,1970000,1070,7052000
2015,Large (1000+),Male,9,57,0,174500,0,40,2094000
2015,Large (1000+),Male,9,57,1.5,261800,196400,90,3338000
2015,Large (1000+),Male,9,57,3.5,240800,789200,90,3678800
2015,Large (1000+),Male,9,57,7,202000,211800,210,2635800
2015,Large (1000+),Male,9,57,12,314200,1120500,160,4890900
2015,Large (1000+),Male,9,57,17,282800,1307200,20,4700800
2015,Large (1000+),Male,9,57,22,360000,1652900,140,5972900
2015,Large (1000+),Male,9,57,27,343800,1523700,480,5649300
2015,Large (1000+),Male,9,57,30,403200,2033800,7960,6872200
2015,Large (1000+),Male,9,62,0,193400,197400,390,2518200
2015,Large (1000+),Male,9,62,1.5,187300,454600,270,2702200
2015,Large (1000+),Male,9,62,3.5,209900,550400,310,3069200
2015,Large (1000+),Male,9,62,7,160300,98400,200,2022000
2015,Large (1000+),Male,9,62,12,183300,106500,190,2306100
2015,Large (1000+),Male,9,62,17,202300,360700,90,2788300
2015,Large (1000+),Male,9,62,22,241200,836000,990,3730400
2015,Large (1000+),Male,9,62,27,265000,173000,20,3353000
2015,Large (1000+),Male,9,62,30,244700,1100700,6350,4037100
2015,Large (1000+),Male,9,67,1.5,260200,825000,20,3947400
2015,Large (1000+),Male,9,67,3.5,196700,700000,20,3060400
2015,Large (1000+),Male,9,67,7,168200,332800,110,2351200
2015,Large (1000+),Male,9,67,12,284900,865800,300,4284600
2015,Large (1000+),Male,9,67,30,223100,639700,160,3316900
2015,Large (1000+),Male,9,70,7,142800,0,40,1713600
2015,Large (1000+),Male,9,70,17,196400,1029900,20,3386700
