cat_0,cat_1,cat_2,cat_3,cat_4,n_diff,pearson_r_diff,pearson_p_diff,elasticity_beta,elasticity_alpha,elasticity_se,elasticity_t,elasticity_p,elasticity_r2,n_log
T,Female,University,60-64,15-19,8,-0.41195,0.31054,-1.05482,0.00102,0.45403,-2.32324,0.02017,0.47357,8
T,Female,University,60-64,20-24,8,-0.6197,0.10127,-2.4839,0.16434,1.05748,-2.34889,0.01883,0.47904,8
T,Female,University,60-64,25-29,8,-0.58575,0.12708,-1.52792,0.24974,0.88885,-1.71899,0.08562,0.32998,8
T,Female,University,60-64,3-4,8,-0.51803,0.18847,-0.82067,0.22507,0.37541,-2.18609,0.02881,0.44336,8
T,Female,University,60-64,30+,7,0.88463,0.00815,1.61411,-0.1381,0.29596,5.45376,0.0,0.85609,7
T,Female,University,60-64,5-9,8,0.56735,0.14245,1.76139,-0.13819,1.18185,1.49037,0.13613,0.27018,8
T,Female,University,60-64,T,8,0.93065,0.00079,3.1407,-0.09827,0.56575,5.55137,0.0,0.83703,8
T,Male,College,20-24,0,23,-0.08648,0.69478,-1.28331,0.00103,2.06531,-0.62137,0.53436,0.01805,23
T,Male,College,20-24,1-2,23,0.09795,0.65659,0.60173,0.01051,1.45024,0.41492,0.6782,0.00813,23
T,Male,College,20-24,3-4,23,-0.1393,0.52613,-0.91097,0.01275,1.43776,-0.6336,0.52634,0.01876,23
T,Male,College,20-24,5-9,23,-0.42983,0.04065,-0.73495,0.03039,0.68336,-1.0755,0.28215,0.05221,23
T,Male,College,20-24,T,23,-0.11194,0.61109,-0.863,0.00952,1.38823,-0.62166,0.53417,0.01807,23
T,Male,College,25-29,0,23,0.14037,0.52295,0.53094,0.01598,0.64479,0.82343,0.41026,0.03128,23
T,Male,College,25-29,1-2,23,0.56892,0.00461,1.91337,-0.00564,0.63539,3.01135,0.0026,0.30159,23
T,Male,College,25-29,10-14,23,-0.03132,0.88719,1.9687,0.00021,1.24493,1.58137,0.11379,0.10641,23
T,Male,College,25-29,3-4,23,0.18842,0.38925,0.8144,-0.01976,0.9339,0.87205,0.38318,0.03495,23
T,Male,College,25-29,5-9,23,-0.53244,0.00891,-1.74166,0.00412,0.64737,-2.69036,0.00714,0.25632,23
T,Male,College,25-29,T,23,0.03292,0.88146,0.11504,0.00058,0.64104,0.17947,0.85757,0.00153,23
T,Male,College,30-34,0,23,0.60729,0.00212,2.77257,0.01149,0.90572,3.06119,0.0022,0.30855,23
T,Male,College,30-34,1-2,23,0.45397,0.02956,1.74347,-0.0048,1.20447,1.4475,0.14776,0.09072,23
T,Male,College,30-34,10-14,23,-0.41979,0.04613,-2.3833,0.00916,1.06183,-2.24453,0.0248,0.19348,23
T,Male,College,30-34,15-19,23,0.31255,0.14649,1.67268,0.02134,0.78144,2.14052,0.03231,0.1791,23
T,Male,College,30-34,3-4,23,0.37341,0.07925,2.0022,0.0234,1.31705,1.52021,0.12846,0.09914,23
T,Male,College,30-34,5-9,23,0.14535,0.50814,1.0978,0.02127,1.03569,1.05997,0.28916,0.05078,23
T,Male,College,30-34,T,23,-0.00389,0.98595,-0.01505,0.01351,1.4143,-0.01064,0.99151,1e-05,23
T,Male,College,35-39,0,23,0.07883,0.72069,0.32884,0.00309,0.41242,0.79734,0.42525,0.02938,23
T,Male,College,35-39,1-2,23,-0.5742,0.00417,-1.91925,0.00956,0.7589,-2.52899,0.01144,0.23346,23
T,Male,College,35-39,10-14,23,0.43729,0.03692,2.16197,0.00414,0.88466,2.44385,0.01453,0.22143,23
T,Male,College,35-39,15-19,23,-0.46839,0.02418,-1.92025,0.00323,0.86463,-2.2209,0.02636,0.1902,23
T,Male,College,35-39,20-24,23,-0.24488,0.2601,-1.39666,0.03068,1.03706,-1.34674,0.17806,0.0795,23
T,Male,College,35-39,3-4,23,0.08562,0.69768,0.34994,-0.01137,0.90747,0.38563,0.69977,0.00703,23
T,Male,College,35-39,5-9,23,-0.20103,0.35768,-0.49606,0.00154,0.68249,-0.72683,0.46733,0.02454,23
T,Male,College,35-39,T,23,-0.19719,0.36714,-1.12475,0.00273,1.28461,-0.87556,0.38127,0.03522,23
T,Male,College,40-44,0,23,-0.37505,0.07783,-0.51847,-0.0325,0.31113,-1.66639,0.09564,0.11679,23
T,Male,College,40-44,1-2,23,0.57988,0.00373,1.29323,-0.00755,0.38298,3.37678,0.00073,0.35191,23
T,Male,College,40-44,10-14,23,-0.30375,0.15883,-0.63572,-0.01167,0.44231,-1.43727,0.15064,0.08956,23
T,Male,College,40-44,15-19,23,0.00805,0.97092,0.04595,0.01522,0.39755,0.11559,0.90798,0.00064,23
T,Male,College,40-44,20-24,23,0.0047,0.98303,-0.16106,0.00236,1.00886,-0.15964,0.87316,0.00121,23
T,Male,College,40-44,25-29,23,0.15394,0.48312,0.86062,0.02643,1.08009,0.79681,0.42556,0.02935,23
T,Male,College,40-44,3-4,23,0.09262,0.67423,0.29423,0.00017,0.58556,0.50248,0.61533,0.01188,23
T,Male,College,40-44,5-9,23,-0.01484,0.94642,-0.12448,0.0107,0.56685,-0.2196,0.82618,0.00229,23
T,Male,College,40-44,T,23,-0.21835,0.31687,-0.42086,0.00441,0.50673,-0.83054,0.40623,0.0318,23
T,Male,College,45-49,0,23,-0.05337,0.80891,-0.69104,0.02662,1.24071,-0.55697,0.57755,0.01456,23
T,Male,College,45-49,1-2,23,0.3664,0.08551,0.64968,-0.01595,0.39964,1.62566,0.10402,0.11178,23
T,Male,College,45-49,10-14,23,0.23032,0.29039,1.17243,-0.00602,0.84115,1.39384,0.16337,0.08468,23
T,Male,College,45-49,15-19,23,-0.14573,0.50701,-0.39718,0.01489,0.51266,-0.77474,0.43849,0.02779,23
T,Male,College,45-49,20-24,23,0.17071,0.43612,0.6503,0.01584,0.62946,1.03311,0.30155,0.04837,23
T,Male,College,45-49,25-29,23,-0.085,0.69978,-0.38502,0.0024,1.10091,-0.34973,0.72654,0.00579,23
T,Male,College,45-49,3-4,23,0.28734,0.18371,0.84198,0.00953,0.55169,1.52617,0.12697,0.09984,23
T,Male,College,45-49,30+,23,-0.05904,0.78901,-1.12853,0.02954,1.21385,-0.92971,0.35252,0.03953,23
T,Male,College,45-49,5-9,23,0.2517,0.24663,0.64655,0.00678,0.48252,1.33993,0.18027,0.07876,23
T,Male,College,45-49,T,23,-0.31225,0.1469,-0.84072,0.00528,0.59325,-1.41715,0.15644,0.08729,23
T,Male,College,50-54,0,23,0.21888,0.31566,0.75322,-0.0695,1.16861,0.64454,0.51922,0.0194,23
T,Male,College,50-54,1-2,23,-0.4621,0.02642,-1.37404,-0.02235,0.52508,-2.61681,0.00888,0.2459,23
T,Male,College,50-54,10-14,23,0.11391,0.60478,0.29931,-0.032,0.52365,0.57158,0.56761,0.01532,23
T,Male,College,50-54,15-19,23,-0.04145,0.85105,-0.18644,0.00034,0.46899,-0.39753,0.69098,0.00747,23
T,Male,College,50-54,20-24,23,0.20726,0.34267,0.57215,0.01582,0.58636,0.97577,0.32918,0.04337,23
T,Male,College,50-54,25-29,23,0.66204,0.00058,1.2424,0.00972,0.34026,3.65131,0.00026,0.38833,23
T,Male,College,50-54,3-4,23,0.2106,0.33476,0.5783,-0.0282,0.55133,1.04892,0.29421,0.04978,23
T,Male,College,50-54,30+,23,-0.0109,0.96065,-0.0466,-0.00369,0.75012,-0.06213,0.95046,0.00018,23
T,Male,College,50-54,5-9,23,-0.05789,0.79305,-0.13777,-0.01481,0.41678,-0.33056,0.74098,0.00518,23
T,Male,College,50-54,T,23,0.2112,0.33335,0.47075,-0.00714,0.47594,0.98909,0.32262,0.04451,23
T,Male,College,55-59,0,23,-0.01703,0.93853,0.23085,0.00274,0.8317,0.27756,0.78135,0.00366,23
T,Male,College,55-59,1-2,23,-0.17215,0.43218,-0.31233,0.00695,0.39259,-0.79556,0.42629,0.02926,23
T,Male,College,55-59,10-14,23,0.18193,0.40607,0.30573,-0.00613,0.32259,0.94774,0.34326,0.04102,23
T,Male,College,55-59,15-19,23,0.02305,0.91685,0.06523,3e-05,0.70354,0.09272,0.92613,0.00041,23
T,Male,College,55-59,20-24,23,-0.19828,0.36443,-0.40494,0.0163,0.64664,-0.62622,0.53117,0.01833,23
T,Male,College,55-59,25-29,23,-0.31188,0.14741,-0.81987,-0.03341,0.59187,-1.38521,0.16599,0.08372,23
T,Male,College,55-59,3-4,23,0.24472,0.26041,0.56872,0.0128,0.40032,1.42068,0.15541,0.08768,23
T,Male,College,55-59,30+,23,0.33542,0.11767,1.00494,0.0019,0.5723,1.75597,0.07909,0.12803,23
T,Male,College,55-59,5-9,23,-0.03857,0.8613,-0.03138,-0.00033,0.42673,-0.07353,0.94138,0.00026,23
T,Male,College,55-59,T,23,0.20941,0.33758,0.54138,0.00344,0.59598,0.90838,0.36368,0.03781,23
T,Male,College,60-64,0,23,-0.30218,0.16109,-0.70512,0.05831,0.51785,-1.36162,0.17332,0.08112,23
T,Male,College,60-64,1-2,23,0.03251,0.88292,0.26898,0.0385,0.75147,0.35794,0.72039,0.00606,23
T,Male,College,60-64,10-14,23,0.15131,0.4907,0.66685,-0.01114,0.66339,1.00522,0.31479,0.04591,23
T,Male,College,60-64,15-19,23,0.45976,0.0273,1.68268,0.00631,0.75752,2.22132,0.02633,0.19026,23
T,Male,College,60-64,20-24,23,-0.20335,0.35204,-0.28445,-0.02219,0.54747,-0.51958,0.60335,0.01269,23
T,Male,College,60-64,25-29,23,0.3188,0.13816,0.54285,-0.02784,0.3859,1.40671,0.15951,0.08612,23
T,Male,College,60-64,3-4,23,-0.13926,0.52626,-1.2469,0.03083,0.66114,-1.88599,0.0593,0.14484,23
T,Male,College,60-64,30+,23,-0.33783,0.11489,-0.85093,0.03315,0.46465,-1.83134,0.06705,0.13771,23
T,Male,College,60-64,5-9,23,-0.36879,0.08334,-1.30515,-0.02558,0.76861,-1.69806,0.0895,0.12073,23
T,Male,College,60-64,T,23,0.23436,0.28177,0.43733,0.01886,0.35404,1.23526,0.21674,0.06774,23
T,Male,HighSchool,20-24,0,23,0.34092,0.1114,2.65729,0.00562,1.42247,1.86808,0.06175,0.1425,23
T,Male,HighSchool,20-24,1-2,23,0.19833,0.36432,1.81105,-0.00011,1.63974,1.10447,0.26939,0.0549,23
T,Male,HighSchool,20-24,3-4,23,0.10938,0.61932,0.81917,-0.00014,1.50069,0.54586,0.58516,0.01399,23
T,Male,HighSchool,20-24,5-9,23,-0.00019,0.99931,0.10973,0.0035,1.26979,0.08642,0.93114,0.00036,23
T,Male,HighSchool,20-24,T,23,-0.06934,0.75324,-0.29089,0.00119,1.38759,-0.20964,0.83395,0.00209,23
T,Male,HighSchool,25-29,0,23,0.24426,0.26135,1.28687,0.00065,1.16611,1.10356,0.26979,0.05481,23
T,Male,HighSchool,25-29,1-2,23,0.25918,0.2324,1.65014,0.00813,1.50392,1.09723,0.27254,0.05422,23
T,Male,HighSchool,25-29,10-14,23,-0.05758,0.79412,-0.25986,-0.00013,1.49669,-0.17362,0.86216,0.00143,23
T,Male,HighSchool,25-29,3-4,23,-0.05981,0.78632,-0.26237,0.00486,1.15477,-0.22721,0.82026,0.00245,23
T,Male,HighSchool,25-29,5-9,23,0.5447,0.0072,3.28669,0.00042,1.02792,3.19743,0.00139,0.32743,23
T,Male,HighSchool,25-29,T,23,0.23692,0.2764,1.31306,0.00078,1.08504,1.21014,0.22622,0.06519,23
T,Male,HighSchool,30-34,0,23,0.23376,0.28304,1.25387,0.00182,1.11617,1.12337,0.26128,0.05669,23
T,Male,HighSchool,30-34,1-2,23,-0.02992,0.8922,0.01301,0.00964,0.56185,0.02315,0.98153,3e-05,23
T,Male,HighSchool,30-34,10-14,23,0.09244,0.67485,0.29001,0.00271,0.78521,0.36934,0.71187,0.00645,23
T,Male,HighSchool,30-34,15-19,23,0.03638,0.86909,0.40744,0.0021,1.6192,0.25163,0.80133,0.00301,23
T,Male,HighSchool,30-34,3-4,23,-0.06255,0.77676,-0.10231,0.00121,0.65941,-0.15515,0.87671,0.00114,23
T,Male,HighSchool,30-34,5-9,23,0.11576,0.59892,0.52762,0.00604,1.05697,0.49918,0.61765,0.01173,23
T,Male,HighSchool,30-34,T,23,-0.38741,0.06779,-1.80468,0.00624,0.92594,-1.94903,0.05129,0.15318,23
T,Male,HighSchool,35-39,0,23,-0.46251,0.02627,-2.49177,-0.00385,0.97262,-2.56191,0.01041,0.23812,23
T,Male,HighSchool,35-39,1-2,23,0.62309,0.00149,3.48785,-0.00492,1.06432,3.27706,0.00105,0.33836,23
T,Male,HighSchool,35-39,10-14,23,0.13779,0.53068,0.80647,-0.00268,1.57977,0.51049,0.60971,0.01226,23
T,Male,HighSchool,35-39,15-19,23,0.27849,0.19819,1.61883,0.00158,1.14951,1.40828,0.15905,0.08629,23
T,Male,HighSchool,35-39,20-24,23,0.47587,0.02172,2.81796,0.00327,1.14221,2.46711,0.01362,0.22471,23
T,Male,HighSchool,35-39,3-4,23,0.12534,0.56878,0.58451,-0.00518,0.88724,0.6588,0.51003,0.02025,23
T,Male,HighSchool,35-39,5-9,23,-0.09837,0.6552,-0.67224,0.0077,1.32111,-0.50884,0.61086,0.01218,23
T,Male,HighSchool,35-39,T,23,-0.14354,0.51348,-0.87818,0.00273,1.29715,-0.67701,0.4984,0.02136,23
T,Male,HighSchool,40-44,0,23,-0.1995,0.36143,-0.63599,-0.01182,0.77689,-0.81863,0.413,0.03093,23
T,Male,HighSchool,40-44,1-2,23,0.01902,0.93137,0.33722,-0.00107,0.85155,0.39601,0.6921,0.00741,23
T,Male,HighSchool,40-44,10-14,23,-0.05836,0.79139,-0.26108,-0.00529,0.73523,-0.3551,0.72251,0.00597,23
T,Male,HighSchool,40-44,15-19,23,0.22442,0.30326,1.2478,0.00493,1.44822,0.86161,0.3889,0.03414,23
T,Male,HighSchool,40-44,20-24,23,0.55263,0.00624,2.50441,0.00684,0.83244,3.0085,0.00263,0.30119,23
T,Male,HighSchool,40-44,25-29,23,0.50573,0.01382,3.2145,0.00128,1.27581,2.51959,0.01175,0.23213,23
T,Male,HighSchool,40-44,3-4,23,0.16615,0.44864,0.46939,-0.01665,0.47846,0.98105,0.32657,0.04382,23
T,Male,HighSchool,40-44,5-9,23,0.37087,0.08148,1.21516,-0.00815,0.64602,1.88099,0.05997,0.14419,23
T,Male,HighSchool,40-44,T,23,0.32434,0.13106,1.10762,-0.00249,0.76042,1.4566,0.14523,0.09176,23
T,Male,HighSchool,45-49,0,23,-0.24968,0.25057,-1.24464,-0.00924,1.00345,-1.24036,0.21484,0.06826,23
T,Male,HighSchool,45-49,1-2,23,0.2465,0.25686,0.81877,-0.009,0.71283,1.14862,0.25071,0.05911,23
T,Male,HighSchool,45-49,10-14,23,0.13316,0.54471,0.59961,-0.00864,0.98953,0.60595,0.54455,0.01718,23
T,Male,HighSchool,45-49,15-19,23,0.31715,0.14033,1.20114,0.00782,0.75007,1.60136,0.1093,0.10882,23
T,Male,HighSchool,45-49,20-24,23,-0.30771,0.15318,-1.11089,0.00142,0.88162,-1.26005,0.20765,0.07029,23
T,Male,HighSchool,45-49,25-29,23,0.12951,0.55589,0.66091,-0.00129,1.39817,0.47269,0.63643,0.01053,23
T,Male,HighSchool,45-49,3-4,23,-0.37226,0.08025,-1.70235,-0.00881,0.82003,-2.07595,0.0379,0.17027,23
T,Male,HighSchool,45-49,30+,23,0.21627,0.32161,0.84996,-0.00723,0.72848,1.16676,0.24331,0.06088,23
T,Male,HighSchool,45-49,5-9,23,-0.12555,0.56815,-0.46678,-0.00858,0.82556,-0.56541,0.57179,0.015,23
T,Male,HighSchool,45-49,T,23,-0.16939,0.43971,-0.96139,-0.00498,1.17807,-0.81607,0.41446,0.03074,23
T,Male,HighSchool,50-54,0,23,0.15304,0.4857,0.67213,-0.0083,0.80828,0.83156,0.40566,0.03188,23
T,Male,HighSchool,50-54,1-2,23,-0.24795,0.25398,-0.41416,-0.01252,0.35298,-1.17332,0.24067,0.06152,23
T,Male,HighSchool,50-54,10-14,23,-0.31604,0.1418,-0.84785,-0.00592,0.54976,-1.54223,0.12302,0.10174,23
T,Male,HighSchool,50-54,15-19,23,0.22398,0.30423,0.60553,0.00071,0.66961,0.90432,0.36583,0.03748,23
T,Male,HighSchool,50-54,20-24,23,0.23098,0.28896,0.69996,-0.0017,0.62427,1.12125,0.26218,0.05649,23
T,Male,HighSchool,50-54,25-29,23,0.20798,0.34095,0.69666,-0.00758,0.71167,0.97892,0.32762,0.04364,23
T,Male,HighSchool,50-54,3-4,23,0.20525,0.34748,0.56898,-0.00861,0.65509,0.86856,0.38509,0.03468,23
T,Male,HighSchool,50-54,30+,23,0.36598,0.0859,2.35889,-0.00303,1.19239,1.97828,0.0479,0.15709,23
T,Male,HighSchool,50-54,5-9,23,0.31004,0.14994,0.69697,-0.01244,0.50242,1.38724,0.16537,0.08395,23
T,Male,HighSchool,50-54,T,23,-0.02408,0.91317,-0.08221,-0.00442,0.81892,-0.10039,0.92004,0.00048,23
T,Male,HighSchool,55-59,0,23,-0.11949,0.5871,-0.35631,-0.01937,0.83126,-0.42864,0.66818,0.00867,23
T,Male,HighSchool,55-59,1-2,23,-0.11623,0.59742,-0.20494,-0.01063,0.44994,-0.45549,0.64876,0.00978,23
T,Male,HighSchool,55-59,10-14,23,-0.06072,0.78314,-0.28921,-0.00751,0.73661,-0.39262,0.6946,0.00729,23
T,Male,HighSchool,55-59,15-19,23,-0.08978,0.68374,-0.14898,-0.00183,0.41757,-0.35677,0.72126,0.00602,23
T,Male,HighSchool,55-59,20-24,23,0.27619,0.20207,1.28217,-0.00299,0.96162,1.33335,0.18242,0.07805,23
T,Male,HighSchool,55-59,25-29,23,-0.35804,0.09345,-1.37801,-0.00995,0.7602,-1.8127,0.06988,0.1353,23
T,Male,HighSchool,55-59,3-4,23,-0.12614,0.5663,-0.35468,-0.01611,0.4863,-0.72935,0.46579,0.02471,23
T,Male,HighSchool,55-59,30+,23,-0.0034,0.98773,-0.05833,0.00226,0.99488,-0.05863,0.95325,0.00016,23
T,Male,HighSchool,55-59,5-9,23,0.37215,0.08035,2.05318,-0.01152,1.14151,1.79865,0.07207,0.13349,23
T,Male,HighSchool,55-59,T,23,-0.20661,0.34422,-0.77531,-0.00179,0.80469,-0.96349,0.3353,0.04233,23
T,Male,HighSchool,60-64,0,23,0.40213,0.05714,0.78742,-0.00393,0.49128,1.6028,0.10898,0.109,23
T,Male,HighSchool,60-64,1-2,23,0.32109,0.13519,1.47647,0.00749,0.98587,1.49763,0.13423,0.0965,23
T,Male,HighSchool,60-64,10-14,23,0.07002,0.75089,0.3142,-0.00193,0.65287,0.48126,0.63034,0.01091,23
T,Male,HighSchool,60-64,15-19,23,0.02983,0.89254,0.05231,0.00423,0.33874,0.15441,0.87728,0.00113,23
T,Male,HighSchool,60-64,20-24,23,-0.02889,0.89591,-0.10581,-0.00698,0.57276,-0.18474,0.85343,0.00162,23
T,Male,HighSchool,60-64,25-29,23,-0.1273,0.5627,-0.23644,-0.00761,0.41802,-0.56562,0.57165,0.01501,23
T,Male,HighSchool,60-64,3-4,23,0.2071,0.34304,0.58134,-0.00583,0.59513,0.97683,0.32865,0.04346,23
T,Male,HighSchool,60-64,30+,23,-0.01044,0.96228,-0.02197,0.00907,0.42895,-0.05121,0.95916,0.00012,23
T,Male,HighSchool,60-64,5-9,23,-0.05547,0.8015,-0.09572,-0.01047,0.77038,-0.12425,0.90112,0.00073,23
T,Male,HighSchool,60-64,T,23,-0.17593,0.42199,-0.46838,0.00745,0.55556,-0.84308,0.39918,0.03274,23
T,Male,JuniorHigh,20-24,0,19,-0.03575,0.88446,-0.16302,-0.0041,0.82925,-0.19659,0.84415,0.00227,19
T,Male,JuniorHigh,20-24,1-2,19,0.12579,0.60787,0.67728,0.0274,1.2376,0.54725,0.58421,0.01731,19
T,Male,JuniorHigh,20-24,3-4,19,0.30235,0.20835,1.13926,-0.03582,0.96682,1.17837,0.23865,0.07551,19
T,Male,JuniorHigh,20-24,5-9,19,0.5009,0.02892,1.80205,-0.02692,0.72319,2.49182,0.01271,0.26753,19
T,Male,JuniorHigh,20-24,T,19,0.1895,0.43714,0.71359,-0.00052,1.14735,0.62194,0.53398,0.02225,19
T,Male,JuniorHigh,25-29,0,19,0.28777,0.23222,0.57014,-0.03413,1.09915,0.51871,0.60396,0.01558,19
T,Male,JuniorHigh,25-29,1-2,19,0.65559,0.00231,3.41624,-0.0449,0.9214,3.70768,0.00021,0.4471,19
T,Male,JuniorHigh,25-29,10-14,19,0.02853,0.9077,1.41071,-0.04066,1.51,0.93425,0.35018,0.04884,19
T,Male,JuniorHigh,25-29,3-4,19,0.55276,0.01411,2.52723,-0.004,0.66248,3.81483,0.00014,0.46122,19
T,Male,JuniorHigh,25-29,5-9,19,-0.15094,0.53735,-0.27179,-0.01002,0.68007,-0.39966,0.68941,0.00931,19
T,Male,JuniorHigh,25-29,T,19,0.51211,0.02499,1.92869,-0.03656,0.64837,2.97467,0.00293,0.34233,19
T,Male,JuniorHigh,30-34,0,19,0.32742,0.17119,1.41947,0.00194,0.95929,1.47971,0.13895,0.1141,19
T,Male,JuniorHigh,30-34,1-2,19,-0.034,0.8901,-0.34095,-0.01798,0.79126,-0.4309,0.66654,0.0108,19
T,Male,JuniorHigh,30-34,10-14,19,0.40026,0.08949,0.6863,-0.04125,0.43536,1.57639,0.11494,0.12753,19
T,Male,JuniorHigh,30-34,15-19,19,-0.38736,0.10131,-1.95771,-0.0977,1.14482,-1.71005,0.08726,0.14677,19
T,Male,JuniorHigh,30-34,3-4,19,-0.19688,0.41916,-0.88659,0.01227,1.1971,-0.74061,0.45893,0.03126,19
T,Male,JuniorHigh,30-34,5-9,19,0.08809,0.7199,0.42015,-0.01367,1.39366,0.30147,0.76305,0.00532,19
T,Male,JuniorHigh,30-34,T,19,0.44577,0.05577,2.37593,-0.02446,1.02857,2.30994,0.02089,0.23889,19
T,Male,JuniorHigh,35-39,0,19,0.6505,0.00256,2.63891,-0.02383,0.86283,3.05843,0.00222,0.35494,19
T,Male,JuniorHigh,35-39,1-2,19,0.01722,0.94422,0.2055,-0.03637,0.96374,0.21323,0.83114,0.00267,19
T,Male,JuniorHigh,35-39,10-14,19,0.47145,0.04158,1.02091,-0.0157,0.44946,2.27141,0.02312,0.23283,19
T,Male,JuniorHigh,35-39,15-19,19,0.08178,0.73927,0.27772,-0.01652,0.521,0.53305,0.594,0.01644,19
T,Male,JuniorHigh,35-39,20-24,19,0.12937,0.59759,0.30143,-0.02466,0.93431,0.32262,0.74698,0.00609,19
T,Male,JuniorHigh,35-39,3-4,19,0.05277,0.83011,0.13295,-0.01315,0.95649,0.139,0.88945,0.00114,19
T,Male,JuniorHigh,35-39,5-9,19,-0.04621,0.851,-0.12303,-0.01138,1.14207,-0.10773,0.91421,0.00068,19
T,Male,JuniorHigh,35-39,T,19,-0.17337,0.47782,-0.51029,-0.02495,0.71149,-0.71722,0.47324,0.02937,19
T,Male,JuniorHigh,40-44,0,19,0.05135,0.83463,0.01667,-0.02445,0.68044,0.0245,0.98045,4e-05,19
T,Male,JuniorHigh,40-44,1-2,19,0.4629,0.04596,1.17671,-0.02665,0.65726,1.79034,0.0734,0.15864,19
T,Male,JuniorHigh,40-44,10-14,19,0.27346,0.25729,0.90229,-0.04064,1.02399,0.88115,0.37823,0.04368,19
T,Male,JuniorHigh,40-44,15-19,19,0.5773,0.00965,1.8553,-0.0077,0.55588,3.33759,0.00085,0.39587,19
T,Male,JuniorHigh,40-44,20-24,19,0.36391,0.12562,0.76566,-0.02351,0.56807,1.34784,0.17771,0.09655,19
T,Male,JuniorHigh,40-44,25-29,19,-0.17202,0.48132,-0.16434,-0.02579,0.48422,-0.33939,0.73432,0.00673,19
T,Male,JuniorHigh,40-44,3-4,19,0.25696,0.28824,0.83904,-0.03305,0.7607,1.10299,0.27003,0.06678,19
T,Male,JuniorHigh,40-44,5-9,19,0.63987,0.00317,2.24832,-0.01618,0.6761,3.32543,0.00088,0.39412,19
T,Male,JuniorHigh,40-44,T,19,0.48539,0.03515,1.29038,-0.02515,0.62819,2.05413,0.03996,0.19885,19
T,Male,JuniorHigh,45-49,0,19,0.09548,0.6974,0.33082,-0.02369,1.04042,0.31797,0.75051,0.00591,19
T,Male,JuniorHigh,45-49,1-2,19,0.39445,0.09468,2.77941,-0.00496,1.28848,2.15712,0.031,0.2149,19
T,Male,JuniorHigh,45-49,10-14,19,0.24339,0.31534,1.18427,-0.04355,0.98484,1.2025,0.22917,0.07839,19
T,Male,JuniorHigh,45-49,15-19,19,0.18057,0.45944,0.50418,-0.0286,0.64773,0.77838,0.43635,0.03441,19
T,Male,JuniorHigh,45-49,20-24,19,0.41016,0.08113,1.17157,-0.00107,0.6937,1.68887,0.09124,0.14367,19
T,Male,JuniorHigh,45-49,25-29,19,0.49958,0.02942,2.05597,-0.0244,0.85028,2.41798,0.01561,0.25591,19
T,Male,JuniorHigh,45-49,3-4,19,0.22057,0.36419,0.57857,-0.05603,0.59207,0.97719,0.32848,0.05318,19
T,Male,JuniorHigh,45-49,30+,19,0.11401,0.64213,0.52316,-0.01023,0.90943,0.57527,0.56511,0.01909,19
T,Male,JuniorHigh,45-49,5-9,19,0.51905,0.02277,1.80031,-0.01454,0.72551,2.48144,0.01309,0.2659,19
T,Male,JuniorHigh,45-49,T,19,0.39464,0.09451,1.56407,-0.02606,0.76796,2.03666,0.04168,0.19614,19
T,Male,JuniorHigh,50-54,0,19,0.46309,0.04586,1.11648,-0.04158,0.41093,2.71696,0.00659,0.30276,19
T,Male,JuniorHigh,50-54,1-2,19,-0.26092,0.28062,-0.7357,-0.02118,0.5032,-1.46205,0.14373,0.1117,19
T,Male,JuniorHigh,50-54,10-14,19,-0.01469,0.95241,-0.03993,-0.04929,0.88083,-0.04533,0.96385,0.00012,19
T,Male,JuniorHigh,50-54,15-19,19,0.27744,0.25015,0.96145,-0.0236,0.6565,1.46451,0.14305,0.11203,19
T,Male,JuniorHigh,50-54,20-24,19,0.80427,3e-05,3.95815,-0.04021,0.62198,6.36376,0.0,0.70433,19
T,Male,JuniorHigh,50-54,25-29,19,0.19388,0.42642,0.40521,-0.02945,0.45846,0.88386,0.37677,0.04393,19
T,Male,JuniorHigh,50-54,3-4,19,0.3717,0.11713,0.87188,-0.02237,0.71269,1.22338,0.22119,0.08091,19
T,Male,JuniorHigh,50-54,30+,19,-0.25028,0.3014,-1.6787,-0.02754,1.29012,-1.3012,0.19319,0.09058,19
T,Male,JuniorHigh,50-54,5-9,19,-0.16537,0.49866,-0.19,-0.03375,0.45356,-0.41892,0.67527,0.01022,19
T,Male,JuniorHigh,50-54,T,19,0.49216,0.03231,1.17556,-0.03296,0.35711,3.29187,0.001,0.38929,19
T,Male,JuniorHigh,55-59,0,19,0.51196,0.02504,0.86979,-0.02142,0.50305,1.72904,0.0838,0.14956,19
T,Male,JuniorHigh,55-59,1-2,19,-0.16882,0.48964,-0.79088,-0.04846,0.61247,-1.2913,0.1966,0.08932,19
T,Male,JuniorHigh,55-59,10-14,19,0.38158,0.10696,1.23136,-0.0159,0.64455,1.91043,0.05608,0.17674,19
T,Male,JuniorHigh,55-59,15-19,19,-0.18423,0.45024,-0.31702,-0.00565,0.68845,-0.46049,0.64516,0.01232,19
T,Male,JuniorHigh,55-59,20-24,19,0.35265,0.13864,1.40978,0.00632,1.20912,1.16596,0.24363,0.07405,19
T,Male,JuniorHigh,55-59,25-29,19,-0.33495,0.16098,-1.44801,-0.05245,0.85482,-1.69394,0.09028,0.14441,19
T,Male,JuniorHigh,55-59,3-4,19,0.0364,0.88239,0.4426,-0.06886,1.33349,0.33191,0.73996,0.00644,19
