年,産業分類,規模,現金給与総額,きまって支給する給与,所定内給与,所定外給与,特別給与,総実労働時間,所定内労働時間,所定外労働時間,出勤日数,前月末労働者数,本月末労働者数,増加労働者数,減少労働者数
2012,G,T,513732.0,409485.0,369502.0,39983.0,104247.0,169.6,150.1,19.5,19.7,1373408.0,1370462.0,17630.0,20743.0
2012,H,4,542031.0,431006.0,383198.0,47808.0,111025.0,170.4,152.9,17.5,19.6,173925.0,173865.0,3082.0,3147.0
2012,H,M,374180.3333333333,317505.6666666667,274212.3333333333,43293.333333333336,56674.666666666664,190.13333333333333,162.46666666666667,27.666666666666668,21.133333333333333,2433174.0,2432094.0,33200.0,34632.0
2012,H,T,384905.0,324660.0,280661.0,43999.0,60245.0,189.0,161.7,27.3,21.0,2607098.0,2605959.0,36281.0,37779.0
2012,I,4,590424.0,434503.0,412005.0,22498.0,155921.0,158.3,149.4,8.9,19.8,362096.0,362483.0,4423.0,4034.0
2012,I,M,409332.3333333333,329029.0,311500.0,17529.0,80303.33333333333,169.36666666666667,159.0,10.366666666666667,20.633333333333336,4712215.0,4705662.0,65757.0,73360.0
2012,I,T,400294.0,324752.0,308251.0,16501.0,75542.0,169.7,159.7,10.0,20.8,5074311.0,5068145.0,70180.0,77394.0
2012,J,4,698725.0,520485.0,479956.0,40529.0,178240.0,160.0,142.0,18.0,19.4,207571.0,207528.0,3606.0,3680.0
2012,J,M,487212.0,376559.6666666667,350665.0,25894.666666666668,110652.33333333333,158.26666666666665,145.1,13.166666666666666,19.466666666666665,1034062.0,1032860.0,19855.0,21156.0
2012,J,T,509899.0,392350.0,364515.0,27835.0,117549.0,158.6,144.9,13.7,19.5,1241634.0,1240388.0,23461.0,24836.0
2012,K,4,541842.0,403169.0,374354.0,28815.0,138673.0,168.4,151.2,17.2,20.4,22409.0,22430.0,291.0,270.0
2012,K,M,426989.3333333333,343411.3333333333,320278.0,23133.333333333332,83578.0,167.83333333333334,155.13333333333333,12.700000000000001,20.400000000000002,494291.0,494279.0,8101.0,8173.0
2012,K,T,415059.0,335599.0,314222.0,21377.0,79460.0,169.4,157.2,12.2,20.7,516700.0,516710.0,8392.0,8443.0
2012,L,4,646964.0,484821.0,440163.0,44658.0,162143.0,164.3,146.6,17.7,19.3,176256.0,176835.0,2515.0,1946.0
2012,L,M,452820.0,370732.6666666667,343410.6666666667,27322.0,82087.33333333333,168.03333333333333,152.56666666666666,15.466666666666667,19.933333333333334,999639.0,998063.0,14510.0,16259.0
2012,L,T,472903.0,382761.0,353854.0,28907.0,90142.0,167.6,152.0,15.6,19.9,1175895.0,1174898.0,17025.0,18205.0
2012,M,4,341163.0,293592.0,270618.0,22974.0,47571.0,174.4,160.1,14.3,20.9,35790.0,35793.0,543.0,543.0
2012,M,M,303608.0,270458.6666666667,253295.66666666666,17163.0,33149.333333333336,179.5666666666667,166.9,12.666666666666666,21.666666666666668,922129.0,921599.0,21923.0,22906.0
2012,M,T,285877.0,258002.0,242321.0,15681.0,27875.0,180.9,168.7,12.2,21.8,957918.0,957394.0,22466.0,23449.0
2012,N,4,509362.0,392238.0,370445.0,21793.0,117124.0,163.3,148.5,14.8,19.8,48720.0,48550.0,612.0,785.0
2012,N,M,307995.3333333333,269685.3333333333,254860.0,14825.333333333334,38310.0,172.03333333333333,162.4,9.633333333333333,21.400000000000002,914124.0,913155.0,17929.0,19295.0
2012,N,T,309038.0,271931.0,258561.0,13370.0,37107.0,174.1,164.8,9.3,21.5,962844.0,961704.0,18542.0,20081.0
2012,O,4,619638.0,464454.0,447597.0,16857.0,155184.0,147.3,141.1,6.2,19.5,224605.0,224639.0,2817.0,2761.0
2012,O,M,494902.6666666667,382055.0,375345.3333333333,6709.666666666667,112847.66666666667,155.73333333333335,147.79999999999998,7.933333333333334,19.633333333333336,1780637.0,1781163.0,26730.0,26662.0
2012,O,T,491452.0,380726.0,373912.0,6814.0,110726.0,155.8,147.6,8.2,19.6,2005242.0,2005802.0,29546.0,29423.0
2012,P,4,502987.0,404634.0,360601.0,44033.0,98353.0,162.8,151.2,11.6,19.8,612136.0,613083.0,8488.0,7534.0
2012,P,M,346458.6666666667,288630.3333333333,273479.3333333333,15151.0,57828.333333333336,159.1,153.43333333333334,5.666666666666667,20.333333333333332,3584417.0,3589183.0,59209.0,55911.0
2012,P,T,370481.0,306569.0,287036.0,19533.0,63912.0,159.7,153.1,6.6,20.2,4196554.0,4202267.0,67697.0,63445.0
2012,Q,4,565354.0,448497.0,400065.0,48432.0,116857.0,170.1,152.5,17.6,19.6,7879.0,7878.0,137.0,138.0
2012,Q,M,390522.3333333333,307377.3333333333,295677.6666666667,11699.666666666666,83145.0,158.2,151.5,6.7,20.0,284058.0,283816.0,4636.0,4895.0
2012,Q,T,400345.0,314647.0,301213.0,13434.0,85698.0,158.5,151.2,7.3,20.0,291936.0,291695.0,4773.0,5033.0
2012,R,4,274639.0,246196.0,218218.0,27978.0,28443.0,161.4,145.4,16.0,19.3,295333.0,295165.0,6731.0,6944.0
2012,R,M,331689.3333333333,281947.3333333333,258074.66666666666,23872.666666666668,49742.0,168.26666666666668,154.20000000000002,14.066666666666668,20.3,2112553.0,2109043.0,40519.0,44218.0
2012,R,T,325310.0,278240.0,254188.0,24052.0,47070.0,167.7,153.6,14.1,20.2,2407886.0,2404207.0,47249.0,51162.0
2012,TL,4,537597.0,413605.0,371639.0,41966.0,123992.0,163.7,147.9,15.8,19.4,4524608.0,4523403.0,55585.0,56861.0
2012,TL,M,388810.6666666667,320845.6666666667,297167.0,23678.666666666668,67965.0,169.70000000000002,156.29999999999998,13.4,20.433333333333334,28136963.0,28118901.0,416897.0,440936.0
2012,TL,T,402976.0,329980.0,304823.0,25157.0,72996.0,169.2,155.8,13.4,20.4,32661571.0,32642304.0,472482.0,497797.0
2013,C,M,415916.3333333333,325753.0,298851.6666666667,26901.333333333332,90163.33333333333,166.76666666666665,152.70000000000002,14.066666666666668,20.666666666666668,19582.0,19592.0,222.0,216.0
2013,C,T,369160.0,301409.0,276591.0,24818.0,67751.0,170.3,155.2,15.1,20.9,20594.0,20599.0,235.0,234.0
2013,D,4,547090.0,435053.0,387896.0,47157.0,112037.0,174.2,153.0,21.2,20.2,109002.0,108949.0,941.0,993.0
2013,D,M,421715.3333333333,354734.0,327746.6666666667,26987.333333333332,66981.33333333333,175.86666666666667,160.29999999999998,15.566666666666668,21.099999999999998,2401359.0,2402909.0,33398.0,32466.0
2013,D,T,385878.0,332401.0,310341.0,22060.0,53477.0,175.9,162.5,13.4,21.5,2510360.0,2511858.0,34338.0,33459.0
2013,E,4,523106.0,395333.0,346049.0,49284.0,127773.0,164.9,146.3,18.6,18.8,1851098.0,1849192.0,16733.0,18629.0
2013,E,M,366687.3333333333,304872.3333333333,277197.0,27675.333333333332,61815.0,171.1,155.66666666666666,15.433333333333332,20.2,5112937.0,5108287.0,50220.0,55168.0
2013,E,T,412967.0,331322.0,297235.0,34087.0,81645.0,169.2,152.8,16.4,19.8,6964035.0,6957480.0,66953.0,73797.0
2013,F,4,655555.0,536809.0,458712.0,78097.0,118746.0,165.3,142.4,22.9,19.0,44511.0,44507.0,617.0,621.0
2013,F,M,503672.3333333333,409390.0,367475.3333333333,41914.666666666664,94282.33333333333,155.66666666666666,143.66666666666666,12.0,19.133333333333333,226877.0,226060.0,2303.0,3121.0
2013,F,T,539514.0,442168.0,390834.0,51334.0,97346.0,157.1,142.9,14.2,19.0,271387.0,270568.0,2920.0,3742.0
2013,G,4,660720.0,503696.0,450739.0,52957.0,157024.0,166.0,144.7,21.3,19.2,355930.0,355918.0,4123.0,4130.0
2013,G,M,457284.3333333333,370806.3333333333,337201.0,33605.333333333336,86478.0,167.9333333333333,149.56666666666666,18.366666666666667,19.53333333333333,1011120.0,1012286.0,14157.0,13125.0
2013,G,T,519110.0,409408.0,369596.0,39812.0,109702.0,167.3,147.9,19.4,19.4,1367050.0,1368204.0,18279.0,17255.0
2013,H,4,549963.0,436564.0,383594.0,52970.0,113399.0,167.8,150.8,17.0,19.5,172864.0,172781.0,2788.0,2868.0
2013,H,M,381024.0,319530.6666666667,275221.3333333333,44309.333333333336,61493.333333333336,189.0,161.66666666666666,27.333333333333332,20.833333333333332,2449501.0,2448056.0,32737.0,34181.0
2013,H,T,393593.0,327966.0,282750.0,45216.0,65627.0,187.5,160.7,26.8,20.8,2622364.0,2620837.0,35524.0,37048.0
2013,I,4,598326.0,431885.0,408561.0,23324.0,166441.0,157.5,148.0,9.5,19.6,360229.0,359724.0,3676.0,4169.0
2013,I,M,409423.6666666667,331030.3333333333,312361.0,18669.333333333332,78393.33333333333,168.66666666666666,157.6,11.066666666666668,20.5,4652605.0,4648536.0,65885.0,70728.0
2013,I,T,403043.0,327416.0,309928.0,17488.0,75627.0,169.2,158.6,10.6,20.7,5012834.0,5008261.0,69562.0,74897.0
2013,J,4,722751.0,516756.0,477119.0,39637.0,205995.0,158.9,139.6,19.3,19.0,204973.0,204970.0,3471.0,3479.0
2013,J,M,497673.6666666667,375977.3333333333,349877.6666666667,26099.666666666668,121696.33333333333,155.73333333333332,142.29999999999998,13.433333333333332,19.166666666666668,1024718.0,1023633.0,21082.0,22233.0
2013,J,T,521108.0,390461.0,362802.0,27659.0,130647.0,156.3,142.2,14.1,19.2,1229691.0,1228603.0,24553.0,25712.0
2013,K,4,562855.0,414033.0,382810.0,31223.0,148822.0,163.4,146.8,16.6,19.8,23370.0,23402.0,384.0,349.0
2013,K,M,433463.3333333333,343961.0,321301.6666666667,22659.333333333332,89502.33333333333,166.5,153.70000000000002,12.799999999999999,20.2,519337.0,519961.0,9102.0,8542.0
2013,K,T,421960.0,338307.0,317097.0,21210.0,83653.0,167.8,155.3,12.5,20.4,542707.0,543362.0,9485.0,8891.0
2013,L,4,648453.0,482779.0,434031.0,48748.0,165674.0,163.3,144.7,18.6,19.0,181416.0,181502.0,2526.0,2436.0
2013,L,M,454288.3333333333,369043.3333333333,340878.3333333333,28165.0,85245.0,166.0,150.20000000000002,15.799999999999999,19.666666666666668,1013737.0,1013593.0,14272.0,14514.0
2013,L,T,474978.0,381281.0,351126.0,30155.0,93697.0,165.7,149.7,16.0,19.6,1195154.0,1195096.0,16797.0,16950.0
2013,M,4,344235.0,293507.0,269643.0,23864.0,50728.0,175.7,160.0,15.7,20.7,36445.0,36437.0,564.0,577.0
2013,M,M,311824.0,277430.0,258273.66666666666,19156.333333333332,34394.0,179.73333333333335,166.23333333333332,13.5,21.53333333333333,922608.0,921902.0,23612.0,24871.0
2013,M,T,293003.0,263576.0,245952.0,17624.0,29427.0,181.3,168.4,12.9,21.7,959053.0,958336.0,24176.0,25448.0
2013,N,4,539145.0,407045.0,386648.0,20397.0,132100.0,159.6,147.9,11.7,19.7,44191.0,44200.0,445.0,436.0
2013,N,M,310108.0,270138.6666666667,255092.0,15046.666666666666,39969.333333333336,171.26666666666665,161.23333333333332,10.033333333333333,21.233333333333334,894227.0,893050.0,19057.0,20549.0
2013,N,T,312212.0,273632.0,259927.0,13705.0,38580.0,173.7,164.0,9.7,21.4,938418.0,937251.0,19501.0,20985.0
2013,O,4,634323.0,471065.0,453901.0,17164.0,163258.0,145.1,138.9,6.2,19.0,237395.0,237417.0,3391.0,3370.0
2013,O,M,498343.0,380224.3333333333,373107.6666666667,7116.666666666667,118118.66666666667,153.53333333333333,145.33333333333334,8.200000000000001,19.433333333333334,1758424.0,1761099.0,28511.0,26230.0
2013,O,T,497694.0,379463.0,372337.0,7126.0,118231.0,153.5,145.2,8.3,19.4,1995819.0,1998517.0,31902.0,29599.0
2013,P,4,501048.0,403406.0,359132.0,44274.0,97642.0,160.7,149.3,11.4,19.6,707227.0,708564.0,9829.0,8505.0
2013,P,M,346828.6666666667,288092.0,272953.6666666667,15138.333333333334,58736.666666666664,158.33333333333334,152.56666666666666,5.766666666666667,20.133333333333336,3544812.0,3549039.0,54992.0,52755.0
2013,P,T,374702.0,309110.0,288813.0,20297.0,65592.0,158.6,151.9,6.7,20.1,4252038.0,4257602.0,64822.0,61259.0
2013,Q,4,603724.0,451719.0,402674.0,49045.0,152005.0,165.2,147.8,17.4,19.2,6658.0,6650.0,143.0,151.0
2013,Q,M,393693.3333333333,305396.3333333333,293289.0,12107.333333333334,88297.0,156.0,149.0666666666667,6.933333333333333,19.733333333333334,279556.0,279327.0,4714.0,5010.0
2013,Q,T,404160.0,311143.0,297815.0,13328.0,93017.0,155.9,148.6,7.3,19.6,286214.0,285978.0,4857.0,5161.0
2013,R,4,280516.0,248326.0,220772.0,27554.0,32190.0,160.5,144.4,16.1,19.2,327942.0,328525.0,7882.0,7315.0
2013,R,M,332527.6666666667,282626.0,258417.0,24209.0,49901.666666666664,166.63333333333333,152.03333333333333,14.6,20.033333333333335,2111166.0,2111093.0,41817.0,42250.0
2013,R,T,326444.0,279022.0,254689.0,24333.0,47422.0,166.1,151.5,14.6,20.0,2439109.0,2439618.0,49698.0,49566.0
2013,TL,4,540256.0,413225.0,370239.0,42986.0,127031.0,162.5,146.3,16.2,19.2,4664262.0,4663743.0,57523.0,58046.0
2013,TL,M,392232.3333333333,321686.3333333333,297477.0,24209.333333333332,70546.0,168.76666666666665,154.96666666666667,13.799999999999999,20.3,27942566.0,27938425.0,416079.0,425955.0
2013,TL,T,406994.0,331199.0,305351.0,25848.0,75795.0,168.2,154.4,13.8,20.2,32606828.0,32602169.0,473602.0,484001.0
2014,C,M,418778.6666666667,326820.3333333333,300831.0,25989.333333333332,91958.33333333333,167.26666666666668,153.63333333333333,13.633333333333333,20.766666666666666,19792.0,19820.0,292.0,262.0
2014,C,T,374741.0,305750.0,282540.0,23210.0,68991.0,170.8,157.2,13.6,21.1,21035.0,21068.0,322.0,287.0
2014,D,4,576678.0,447982.0,396304.0,51678.0,128696.0,176.2,151.4,24.8,19.9,109484.0,109614.0,932.0,801.0
2014,D,M,431442.6666666667,356898.0,328867.6666666667,28030.333333333332,74544.66666666667,176.5666666666667,160.4,16.166666666666668,21.099999999999998,2460912.0,2462594.0,31302.0,30163.0
2014,D,T,392442.0,333674.0,310458.0,23216.0,58768.0,177.1,163.0,14.1,21.4,2570396.0,2572209.0,32235.0,30964.0
2014,E,4,542458.0,402623.0,350176.0,52447.0,139835.0,165.9,146.2,19.7,18.8,1850127.0,1848782.0,15933.0,17270.0
2014,E,M,376801.3333333333,310501.6666666667,280730.6666666667,29771.0,66299.66666666667,172.4333333333333,155.86666666666667,16.566666666666666,20.2,5054850.0,5053482.0,50301.0,52483.0
2014,E,T,425844.0,337481.0,300940.0,36541.0,88363.0,170.5,152.9,17.6,19.8,6904978.0,6902263.0,66234.0,69753.0
2014,F,4,664788.0,533933.0,454077.0,79856.0,130855.0,165.1,141.2,23.9,19.0,44730.0,44795.0,691.0,626.0
2014,F,M,526249.3333333334,420972.3333333333,375565.6666666667,45406.666666666664,105277.0,155.2,142.13333333333333,13.066666666666668,18.933333333333334,220886.0,220672.0,2872.0,3079.0
2014,F,T,557870.0,448861.0,394264.0,54597.0,109009.0,156.9,141.5,15.4,18.9,265616.0,265467.0,3563.0,3705.0
2014,G,4,677827.0,501936.0,442406.0,59530.0,175891.0,165.1,143.2,21.9,19.1,357941.0,358322.0,3774.0,3391.0
2014,G,M,463818.3333333333,374166.6666666667,339143.3333333333,35023.333333333336,89651.66666666667,168.23333333333332,149.5666666666667,18.666666666666668,19.433333333333334,1040154.0,1041622.0,15015.0,13673.0
2014,G,T,525717.0,410205.0,367953.0,42252.0,115512.0,167.3,147.5,19.8,19.3,1398095.0,1399944.0,18789.0,17064.0
2014,H,4,557697.0,435192.0,379873.0,55319.0,122505.0,166.9,149.6,17.3,19.4,194874.0,195432.0,3377.0,2825.0
2014,H,M,381021.0,320741.6666666667,274207.0,46534.666666666664,60279.333333333336,189.73333333333335,159.9,29.833333333333332,20.900000000000002,2409181.0,2409960.0,31244.0,30581.0
2014,H,T,396457.0,330500.0,283111.0,47389.0,65957.0,187.8,159.0,28.8,20.8,2604055.0,2605393.0,34621.0,33406.0
2014,I,4,617297.0,438189.0,414672.0,23517.0,179108.0,156.7,147.2,9.5,19.5,355073.0,354820.0,3666.0,3893.0
2014,I,M,415217.0,333640.0,314283.3333333333,19356.666666666668,81577.0,168.73333333333332,157.26666666666668,11.466666666666667,20.466666666666665,4690130.0,4690553.0,68411.0,69140.0
2014,I,T,408610.0,329579.0,311729.0,17850.0,79031.0,169.0,158.1,10.9,20.6,5045203.0,5045374.0,72076.0,73033.0
2014,J,4,723073.0,517244.0,477988.0,39256.0,205829.0,159.7,139.6,20.1,19.0,203051.0,203139.0,2886.0,2906.0
2014,J,M,497234.0,375809.0,350388.3333333333,25420.666666666668,121425.0,153.9333333333333,141.03333333333333,12.9,19.03333333333333,1028598.0,1028797.0,19809.0,19625.0
2014,J,T,519953.0,389825.0,362899.0,26926.0,130128.0,154.7,141.0,13.7,19.0,1231649.0,1231937.0,22696.0,22531.0
2014,K,4,570111.0,422540.0,386347.0,36193.0,147571.0,162.7,145.2,17.5,19.6,23157.0,23213.0,389.0,332.0
2014,K,M,444320.0,351751.3333333333,329741.0,22010.333333333332,92568.66666666667,167.29999999999998,153.5666666666667,13.733333333333334,20.166666666666668,529638.0,530392.0,9742.0,9083.0
2014,K,T,435267.0,347315.0,326296.0,21019.0,87952.0,169.5,155.5,14.0,20.4,552795.0,553607.0,10130.0,9415.0
2014,L,4,657113.0,483234.0,433225.0,50009.0,173879.0,163.4,143.8,19.6,19.0,181265.0,181057.0,2495.0,2699.0
2014,L,M,464500.0,372576.0,344557.6666666667,28018.333333333332,91924.0,165.0,149.36666666666667,15.633333333333333,19.666666666666668,1015031.0,1015731.0,13808.0,13152.0
2014,L,T,485746.0,385030.0,355073.0,29957.0,100716.0,165.1,148.9,16.2,19.6,1196296.0,1196789.0,16303.0,15851.0
2014,M,4,350287.0,292244.0,267283.0,24961.0,58043.0,176.2,159.9,16.3,20.7,36604.0,36635.0,559.0,534.0
2014,M,M,321376.3333333333,285107.6666666667,265321.6666666667,19786.0,36268.666666666664,180.0666666666667,166.1,13.966666666666667,21.433333333333334,992558.0,991617.0,24174.0,25817.0
2014,M,T,300211.0,268967.0,250251.0,18716.0,31244.0,181.0,167.4,13.6,21.6,1029162.0,1028253.0,24732.0,26349.0
2014,N,4,535288.0,419930.0,396967.0,22963.0,115358.0,157.8,145.6,12.2,19.4,40757.0,40746.0,398.0,395.0
2014,N,M,312446.0,271965.0,254959.0,17006.0,40481.0,171.73333333333335,160.86666666666667,10.866666666666667,21.099999999999998,892244.0,891760.0,19431.0,20183.0
2014,N,T,311911.0,273638.0,258048.0,15590.0,38273.0,174.0,163.3,10.7,21.3,933000.0,932509.0,19829.0,20578.0
2014,O,4,640854.0,477788.0,460743.0,17045.0,163066.0,145.2,138.8,6.4,19.1,248452.0,248544.0,3284.0,3182.0
2014,O,M,503373.3333333333,381913.0,374822.0,7091.0,121460.33333333333,153.6,144.9,8.700000000000001,19.3,1777210.0,1778243.0,25453.0,24464.0
2014,O,T,500844.0,381514.0,374459.0,7055.0,119330.0,153.3,144.5,8.8,19.3,2025663.0,2026787.0,28736.0,27645.0
2014,P,4,503285.0,404523.0,360803.0,43720.0,98762.0,160.1,148.8,11.3,19.5,806694.0,808183.0,10913.0,9433.0
2014,P,M,345198.0,285951.3333333333,270826.3333333333,15125.0,59246.666666666664,157.9,151.96666666666667,5.933333333333334,20.066666666666666,3579523.0,3582603.0,52452.0,51358.0
2014,P,T,376391.0,309515.0,288834.0,20681.0,66876.0,158.2,151.2,7.0,20.0,4386217.0,4390786.0,63365.0,60790.0
2014,Q,4,601856.0,457241.0,401441.0,55800.0,144615.0,167.7,147.9,19.8,19.3,7908.0,7912.0,151.0,146.0
2014,Q,M,404127.0,309911.0,297098.6666666667,12812.333333333334,94216.0,155.9333333333333,148.56666666666666,7.366666666666667,19.7,281121.0,280979.0,4455.0,4609.0
2014,Q,T,415796.0,318332.0,303635.0,14697.0,97464.0,156.1,148.1,8.0,19.5,289029.0,288893.0,4605.0,4755.0
2014,R,4,277030.0,248045.0,221884.0,26161.0,28985.0,159.3,143.4,15.9,19.1,377622.0,378451.0,9858.0,9035.0
2014,R,M,334942.3333333333,283186.3333333333,258689.33333333334,24497.0,51756.0,165.93333333333334,151.36666666666667,14.566666666666668,19.933333333333334,2085825.0,2089468.0,42955.0,39851.0
2014,R,T,326774.0,278812.0,254426.0,24386.0,47962.0,165.3,150.7,14.6,19.9,2463447.0,2467918.0,52813.0,48885.0
2014,TL,4,548915.0,415597.0,370902.0,44695.0,133318.0,162.5,145.8,16.7,19.1,4838983.0,4840899.0,59336.0,57491.0
2014,TL,M,397628.6666666667,324244.6666666667,299181.3333333333,25063.333333333332,73384.0,168.83333333333334,154.5,14.333333333333334,20.233333333333334,28077653.0,28088294.0,411713.0,407521.0
2014,TL,T,412764.0,333711.0,306878.0,26833.0,79053.0,168.3,153.9,14.4,20.2,32916635.0,32929193.0,471049.0,465011.0
2015,C,M,380268.6666666667,307212.3333333333,280716.6666666667,26495.666666666668,73056.33333333333,168.16666666666666,154.83333333333334,13.333333333333334,20.900000000000002,19802.0,19702.0,172.0,292.0
2015,C,T,329800.0,278880.0,254893.0,23987.0,50920.0,171.5,158.2,13.3,21.3,19802.0,19702.0,172.0,292.0
2015,D,4,623874.0,473144.0,423487.0,49657.0,150730.0,174.9,148.4,26.5,19.6,110375.0,110441.0,1078.0,1017.0
2015,D,M,427013.0,354324.3333333333,324442.6666666667,29881.666666666668,72688.66666666667,175.86666666666667,158.73333333333332,17.133333333333336,20.900000000000002,2544925.0,2544963.0,30289.0,30218.0
2015,D,T,398122.0,337417.0,312231.0,25186.0,60705.0,176.0,161.3,14.7,21.2,2655300.0,2655404.0,31368.0,31235.0
2015,E,4,543196.0,401079.0,346859.0,54220.0,142117.0,166.6,146.4,20.2,18.9,1845261.0,1844760.0,16901.0,17450.0
2015,E,M,370537.0,305888.3333333333,275916.6666666667,29971.666666666668,64648.666666666664,173.03333333333333,156.23333333333335,16.8,20.266666666666666,5036218.0,5038239.0,50398.0,49288.0
2015,E,T,420210.0,333140.0,296140.0,37000.0,87070.0,171.1,153.3,17.8,19.8,6881479.0,6882998.0,67299.0,66738.0
2015,F,4,630075.0,494591.0,429956.0,64635.0,135484.0,164.0,145.0,19.0,18.7,44828.0,44878.0,604.0,560.0
2015,F,M,534140.6666666666,436440.3333333333,389238.0,47202.333333333336,97700.33333333333,156.5,142.53333333333333,13.966666666666667,18.900000000000002,222336.0,222046.0,3245.0,3528.0
2015,F,T,561327.0,457203.0,403588.0,53615.0,104124.0,157.7,142.2,15.5,18.8,267164.0,266923.0,3849.0,4088.0
2015,G,4,609340.0,461867.0,406497.0,55370.0,147473.0,165.8,143.8,22.0,19.0,360517.0,360076.0,4676.0,5112.0
2015,G,M,455213.3333333333,365607.3333333333,333962.0,31645.333333333332,89606.0,166.20000000000002,149.1,17.099999999999998,19.466666666666665,1060646.0,1061957.0,16901.0,15936.0
2015,G,T,505451.0,396567.0,357502.0,39065.0,108884.0,165.6,147.1,18.5,19.3,1421164.0,1422033.0,21577.0,21048.0
2015,H,4,536280.0,418916.0,362327.0,56589.0,117364.0,166.5,147.3,19.2,19.3,212150.0,212290.0,3514.0,3380.0
2015,H,M,380246.0,320934.0,274938.0,45996.0,59312.0,187.63333333333333,159.79999999999998,27.833333333333332,20.900000000000002,2458579.0,2460237.0,31914.0,30462.0
2015,H,T,394938.0,330019.0,282893.0,47126.0,64919.0,185.8,158.6,27.2,20.8,2670729.0,2672527.0,35428.0,33843.0
2015,I,4,576628.0,426277.0,403338.0,22939.0,150351.0,157.2,146.8,10.4,19.2,342564.0,342528.0,4854.0,5006.0
2015,I,M,422476.0,336527.0,317253.6666666667,19273.333333333332,85949.0,168.76666666666668,156.9,11.866666666666667,20.333333333333332,4587236.0,4589118.0,71414.0,70348.0
2015,I,T,406565.0,327423.0,309541.0,17882.0,79142.0,169.2,158.1,11.1,20.5,4929801.0,4931646.0,76269.0,75353.0
2015,J,4,704108.0,496019.0,458269.0,37750.0,208089.0,160.0,138.8,21.2,18.7,206278.0,206909.0,3269.0,2752.0
2015,J,M,525032.3333333334,397801.0,372518.6666666667,25282.333333333332,127231.33333333333,154.16666666666666,141.36666666666667,12.799999999999999,18.96666666666667,1050731.0,1051010.0,19378.0,19121.0
2015,J,T,528591.0,396959.0,370986.0,25973.0,131632.0,154.5,141.0,13.5,18.9,1257008.0,1257917.0,22647.0,21872.0
2015,K,4,545972.0,409031.0,377024.0,32007.0,136941.0,160.9,143.5,17.4,19.8,23204.0,23087.0,322.0,439.0
2015,K,M,442100.6666666667,351941.0,328293.6666666667,23647.333333333332,90159.66666666667,169.29999999999998,154.29999999999998,15.0,20.133333333333336,515135.0,515113.0,8854.0,8938.0
2015,K,T,430400.0,343945.0,321309.0,22636.0,86455.0,171.1,156.1,15.0,20.4,538340.0,538199.0,9177.0,9376.0
2015,L,4,648905.0,476745.0,432406.0,44339.0,172160.0,163.4,143.8,19.6,18.8,172721.0,172732.0,1897.0,1887.0
2015,L,M,484440.0,385040.0,359321.3333333333,25718.666666666668,99400.0,162.4333333333333,147.76666666666668,14.666666666666666,19.5,1030877.0,1031939.0,12935.0,11982.0
2015,L,T,496249.0,391621.0,364419.0,27202.0,104628.0,163.0,148.0,15.0,19.5,1203597.0,1204670.0,14831.0,13868.0
2015,M,4,343694.0,290584.0,267222.0,23362.0,53110.0,181.2,160.8,20.4,20.3,38809.0,38885.0,596.0,548.0
2015,M,M,312983.6666666667,274024.3333333333,251559.33333333334,22465.0,38959.333333333336,184.20000000000002,168.13333333333333,16.066666666666666,21.633333333333336,1008452.0,1007872.0,24450.0,25925.0
2015,M,T,298458.0,264507.0,243480.0,21027.0,33951.0,184.8,169.3,15.5,21.7,1047260.0,1046758.0,25046.0,26472.0
2015,N,4,449469.0,337873.0,312625.0,25248.0,111596.0,164.7,152.0,12.7,20.0,32312.0,32366.0,456.0,423.0
2015,N,M,309288.6666666667,273768.3333333333,257206.66666666666,16561.666666666668,35520.333333333336,173.96666666666667,162.23333333333332,11.733333333333334,21.233333333333334,861557.0,861322.0,18431.0,18892.0
2015,N,T,304280.0,271806.0,256213.0,15593.0,32474.0,176.4,165.1,11.3,21.5,893869.0,893689.0,18887.0,19315.0
2015,O,4,655362.0,486666.0,469859.0,16807.0,168696.0,146.3,140.1,6.2,19.1,254324.0,254532.0,3305.0,3094.0
2015,O,M,508572.3333333333,388931.3333333333,381716.3333333333,7215.0,119641.0,154.86666666666667,145.03333333333333,9.833333333333334,19.266666666666666,1796698.0,1800067.0,31133.0,28082.0
2015,O,T,508443.0,388969.0,381207.0,7762.0,119474.0,155.8,145.3,10.5,19.3,2051021.0,2054597.0,34439.0,31177.0
2015,P,4,493002.0,398775.0,357644.0,41131.0,94227.0,160.2,149.2,11.0,19.7,853991.0,855432.0,11885.0,10479.0
2015,P,M,345245.3333333333,287867.6666666667,273303.0,14564.666666666666,57377.666666666664,159.5666666666667,153.6,5.966666666666666,20.133333333333333,3632088.0,3636340.0,56317.0,53749.0
2015,P,T,374616.0,310221.0,290484.0,19737.0,64395.0,159.5,152.6,6.9,20.1,4486079.0,4491771.0,68202.0,64228.0
2015,Q,M,413729.6666666667,316304.6666666667,301381.6666666667,14923.0,97425.0,158.56666666666666,150.26666666666668,8.299999999999999,19.766666666666666,287866.0,288127.0,5102.0,4910.0
2015,Q,T,417725.0,318879.0,303602.0,15277.0,98846.0,157.8,149.4,8.4,19.6,291071.0,291339.0,5171.0,4971.0
2015,R,4,267827.0,238375.0,213906.0,24469.0,29452.0,155.8,140.6,15.2,18.8,418767.0,418940.0,11923.0,11710.0
